Number,Date_Time,info,source,Core_info_final,year
576422241027551232,2015-03-13 16:39:06+00:00,The impact of getting lost in a hospital is greater than you think http://www.theguardian.com/healthcare-network/2015/mar/05/lost-hospitals-costs-nhs-patients-navigation http://pbs.twimg.com/media/B__PSuYUcAIb8gY.jpg,gdnhealthcare,The impact of getting lost in a hospital is greater than you think ,2015
576406008072970240,2015-03-13 15:34:36+00:00,Do you think the Manchester experiment is the way to integration? http://www.theguardian.com/social-care-network/2015/mar/06/manchester-health-social-care-integration http://pbs.twimg.com/media/B__OM5zVAAAqHzq.jpg,gdnhealthcare,Do you think the Manchester experiment is the way to integration? ,2015
576395446261833728,2015-03-13 14:52:37+00:00,What the healthcare sector really wants from the next government http://www.theguardian.com/healthcare-network/2015/mar/10/healthcare-sector-wants-next-government,gdnhealthcare,What the healthcare sector really wants from the next government ,2015
576385202685112320,2015-03-13 14:11:55+00:00,I advise the BBC on midwifery #callthemidwife http://www.theguardian.com/healthcare-network/2015/mar/13/call-the-midwife-adviser-bbc-show,gdnhealthcare,I advise the BBC on midwifery #callthemidwife ,2015
576376144326443008,2015-03-13 13:35:56+00:00,The vanguards need to demonstrate they are viable models for reform in a tough financial climate http://www.theguardian.com/healthcare-network/2015/mar/13/nhs-vanguard-areas-new-models-care,gdnhealthcare,The vanguards need to demonstrate they are viable models for reform in a tough financial climate ,2015
576365187181182976,2015-03-13 12:52:23+00:00,"Community nursing in Wales, where 4X4s are a necessity http://www.theguardian.com/social-care-network/2015/mar/13/community-nursing-nutrition-wales",gdnhealthcare,"Community nursing in Wales, where 4X4s are a necessity ",2015
576354603761008640,2015-03-13 12:10:20+00:00,NEW: Can NHS vanguard areas point the way to new models of care? http://www.theguardian.com/healthcare-network/2015/mar/13/nhs-vanguard-areas-new-models-care http://pbs.twimg.com/media/B_-fcoEUcAAqci-.jpg,gdnhealthcare,NEW: Can NHS vanguard areas point the way to new models of care? ,2015
576347932745662464,2015-03-13 11:43:49+00:00,How TV is shaping our attitude to illness http://www.theguardian.com/healthcare-network/2015/jan/22/soaps-mental-health-cancer-hollyoaks-eastenders-coronation-street http://pbs.twimg.com/media/B_-ZYlNVEAIoGJZ.jpg,gdnhealthcare,How TV is shaping our attitude to illness ,2015
576339980491976704,2015-03-13 11:12:13+00:00,4x4s are essential A day in the life of a rural Welsh community nurse http://www.theguardian.com/social-care-network/2015/mar/13/community-nursing-nutrition-wales http://pbs.twimg.com/media/B_-LObRUUAAi84M.jpg,gdnhealthcare,4x4s are essential A day in the life of a rural Welsh community nurse ,2015
576333077313658880,2015-03-13 10:44:48+00:00,"@c_gasparoli sorry about that, here's the correct link: https://register.theguardian.com/healthcare-professionals/",gdnhealthcare,"@c_gasparoli sorry about that, here's the correct link: ",2015
576332028695703552,2015-03-13 10:40:38+00:00,"Women are now better educated about birth Terri Coates, advisor on BBC's #CallTheMidwife http://www.theguardian.com/healthcare-network/2015/mar/13/call-the-midwife-adviser-bbc-show http://pbs.twimg.com/media/B_-K0KXVIAAmBVZ.jpg",gdnhealthcare,"Women are now better educated about birth Terri Coates, advisor on BBC's #CallTheMidwife ",2015
576323075047718912,2015-03-13 10:05:03+00:00,Why I give my mobile number to patients: http://gu.com/p/46ct5/stw,gdnhealthcare,Why I give my mobile number to patients: ,2015
576318094869540866,2015-03-13 09:45:15+00:00,NEW: We speak to the midwife who advised BBC's Call the Midwife http://www.theguardian.com/healthcare-network/2015/mar/13/call-the-midwife-adviser-bbc-show http://pbs.twimg.com/media/B_96RGoVAAAUKpw.jpg,gdnhealthcare,NEW: We speak to the midwife who advised BBC's Call the Midwife ,2015
576313274318372864,2015-03-13 09:26:06+00:00,Healthcare assistants are the least trained but most hands on http://www.theguardian.com/healthcare-network/2015/mar/12/healthcare-assistant-nhs-mental-health-patients,gdnhealthcare,Healthcare assistants are the least trained but most hands on ,2015
576310539049005056,2015-03-13 09:15:14+00:00,Sign up here to receive our free weekly healthcare round up: http://register.theguardian.com/healthcare-pro…,gdnhealthcare,Sign up here to receive our free weekly healthcare round up: ,2015
576299923169132544,2015-03-13 08:33:03+00:00,Catch up on our #GuardianLive event from Wednesday: Election 2015 – The Big Health Debate http://gu.com/p/46gd2/ #gdnhealthhustings,gdnhealthcare,Catch up on our #GuardianLive event from Wednesday: Election 2015 – The Big Health Debate ,2015
576287893250949120,2015-03-13 07:45:15+00:00,What working in a mental health hospital taught me about attending to the needs of patients: http://gu.com/p/46gy5/stw,gdnhealthcare,What working in a mental health hospital taught me about attending to the needs of patients: ,2015
576277821997252608,2015-03-13 07:05:14+00:00,"After the Health and Social Care Act was labelled ‘a huge waste of money’, the priority must now be integration: http://gu.com/p/46efq/stw #NHS",gdnhealthcare,"After the Health and Social Care Act was labelled ‘a huge waste of money’, the priority must now be integration: ",2015
576270254227079168,2015-03-13 06:35:09+00:00,Check out the top ten campaigns from #NHSChangeDay http://gu.com/p/46fdn/stw,gdnhealthcare,Check out the top ten campaigns from #NHSChangeDay ,2015
576136873086558208,2015-03-12 21:45:09+00:00,"'The biggest issue is funding: everyone, from trade unions to thinktanks, is agreed that the #NHS needs more money.' http://gu.com/p/46efq/stw",gdnhealthcare,"'The biggest issue is funding: everyone, from trade unions to thinktanks, is agreed that the #NHS needs more money.' ",2015
576111700493012992,2015-03-12 20:05:07+00:00,Getting lost in hospitals is costing the #NHS and patients http://gu.com/p/46b76/stw,gdnhealthcare,Getting lost in hospitals is costing the #NHS and patients ,2015
576096603460616192,2015-03-12 19:05:08+00:00,#PairedLearning #StopthePressure #MyMeds and more featured in today's list of #NHSChangeDay campaigns http://gu.com/p/46fdn/stw,gdnhealthcare,#PairedLearning #StopthePressure #MyMeds and more featured in today's list of #NHSChangeDay campaigns ,2015
576084002227888129,2015-03-12 18:15:03+00:00,Raising sepsis awareness and helping women through the menopause: two of the grassroots projects from #NHSChangeDay http://gu.com/p/46fdn/stw,gdnhealthcare,Raising sepsis awareness and helping women through the menopause: two of the grassroots projects from #NHSChangeDay ,2015
576071906941648896,2015-03-12 17:27:00+00:00,Mental health HCA: 'We must never forget that we work mostly with patients who have been systematically neglected.' http://gu.com/p/46gy5/stw,gdnhealthcare,Mental health HCA: 'We must never forget that we work mostly with patients who have been systematically neglected.' ,2015
576063746096893952,2015-03-12 16:54:34+00:00,"If you missed #gdnhealthhustings last night, find out how the parties responded to your questions here: http://gu.com/p/46gd2/stw #NHS",gdnhealthcare,"If you missed #gdnhealthhustings last night, find out how the parties responded to your questions here: ",2015
576051334329151488,2015-03-12 16:05:15+00:00,'Before I became a healthcare assistant on an acute ward I had assumed that mental health hospitals were dangerous.' http://gu.com/p/46gy5/stw,gdnhealthcare,'Before I became a healthcare assistant on an acute ward I had assumed that mental health hospitals were dangerous.' ,2015
576040343101132801,2015-03-12 15:21:34+00:00,'I can see the system's failed the patient and I almost want to apologise on behalf of a health service I represent.' http://gu.com/p/46d3a/stw,gdnhealthcare,'I can see the system's failed the patient and I almost want to apologise on behalf of a health service I represent.' ,2015
576028178868645888,2015-03-12 14:33:14+00:00,"Post election needs: 'To make progress on prevention, it’s not just a job for the NHS, it’s a job across government.' http://gu.com/p/46efq/stw",gdnhealthcare,"Post election needs: 'To make progress on prevention, it’s not just a job for the NHS, it’s a job across government.' ",2015
576016101391278080,2015-03-12 13:45:15+00:00,"'We must, and can, do much more to value HCAs and to invest in them.' http://gu.com/p/46gy5/stw #NHS",gdnhealthcare,"'We must, and can, do much more to value HCAs and to invest in them.' ",2015
576006020134109184,2015-03-12 13:05:11+00:00,'The best thing about being a doctor in the NHS today is having insider knowledge.' http://gu.com/p/46d3a/stw #ViewsfromtheNHSfrontline,gdnhealthcare,'The best thing about being a doctor in the NHS today is having insider knowledge.' ,2015
575993424676921345,2015-03-12 12:15:08+00:00,'What being a HCA has taught me is that the foundation for good mental health is relationships.' http://gu.com/p/46gy5/stw #NHS,gdnhealthcare,'What being a HCA has taught me is that the foundation for good mental health is relationships.' ,2015
575982856964472832,2015-03-12 11:33:09+00:00,"Last night, the 3 biggest political parties set out their plans &amp; answered your questions: http://gu.com/p/46gd2/stw #gdnhealthhustings",gdnhealthcare,"Last night, the 3 biggest political parties set out their plans &amp; answered your questions: ",2015
575970806842286080,2015-03-12 10:45:16+00:00,As healthcare assistants we are often the least trained but most hands-on #NHS staff http://gu.com/p/46gy5/stw,gdnhealthcare,As healthcare assistants we are often the least trained but most hands-on #NHS staff ,2015
575960685235949568,2015-03-12 10:05:02+00:00,We've summed up the 10 best campaigns from #NHSChangeDay – read them here: http://gu.com/p/46fdn/stw,gdnhealthcare,We've summed up the 10 best campaigns from #NHSChangeDay – read them here: ,2015
575948107080298496,2015-03-12 09:15:03+00:00,"'The lesson I have learned is that, as an HCA, I must be hypersensitive to the needs of patients.' http://gu.com/p/46gy5/stw",gdnhealthcare,"'The lesson I have learned is that, as an HCA, I must be hypersensitive to the needs of patients.' ",2015
575937553628446721,2015-03-12 08:33:07+00:00,Thanks for all the questions at last night's hustings worth checking them out on #gdnhealthhustings if you missed it. http://gu.com/p/46gd2/stw,gdnhealthcare,Thanks for all the questions at last night's hustings worth checking them out on #gdnhealthhustings if you missed it. ,2015
575926737135013888,2015-03-12 07:50:08+00:00,New today: We healthcare assistants are the least trained but most hands-on NHS staff http://gu.com/p/46gy5/stw #NHS #healthcare,gdnhealthcare,New today: We healthcare assistants are the least trained but most hands-on NHS staff ,2015
575903336316018688,2015-03-12 06:17:09+00:00,"In case you missed it yesterday, we rounded up the 10 best campaigns to come out of #NHSChangeDay http://gu.com/p/46fdn/stw",gdnhealthcare,"In case you missed it yesterday, we rounded up the 10 best campaigns to come out of #NHSChangeDay ",2015
575765301238874113,2015-03-11 21:08:39+00:00,That wraps up this evening's #gdnhealthhustings watch out for a full report of the debate in print and online on the 25th,gdnhealthcare,That wraps up this evening's #gdnhealthhustings watch out for a full report of the debate in print and online on the 25th,2015
575763939113435137,2015-03-11 21:03:14+00:00,Dan Poulter: need right data to build evidence for change + Whitehall-driven change is not way to do it #gdnhealthhustings #GuardianLive,gdnhealthcare,Dan Poulter: need right data to build evidence for change + Whitehall-driven change is not way to do it #gdnhealthhustings #GuardianLive,2015
575763478432071680,2015-03-11 21:01:25+00:00,"Norman Lamb: culture change needed is move away from directions frm Whitehall, give power to local leaders #gdnhealthhustings #GuardianLive",gdnhealthcare,"Norman Lamb: culture change needed is move away from directions frm Whitehall, give power to local leaders #gdnhealthhustings #GuardianLive",2015
575763066303967232,2015-03-11 20:59:46+00:00,"Our columnist Dick Vinegar, AKA the Patient from Hell, asks whether clinicians are resisting change #gdnhealthhustings #GuardianLive",gdnhealthcare,"Our columnist Dick Vinegar, AKA the Patient from Hell, asks whether clinicians are resisting change #gdnhealthhustings #GuardianLive",2015
575761101457113090,2015-03-11 20:51:58+00:00,Norman Lamb: Market was established by previous govt  - not true that everything changed in 2010 #gdnhealthhustings #GuardianLive,gdnhealthcare,Norman Lamb: Market was established by previous govt  - not true that everything changed in 2010 #gdnhealthhustings #GuardianLive,2015
575760521405808640,2015-03-11 20:49:40+00:00,Liz Kendall: NHS trusts spend millions on tendering and competition lawyers #gdnhealthhustings #GuardianLive,gdnhealthcare,Liz Kendall: NHS trusts spend millions on tendering and competition lawyers #gdnhealthhustings #GuardianLive,2015
575760230786691072,2015-03-11 20:48:30+00:00,Dan Poulter: need to reduce admin costs and amount spent on management consultants #gdnhealthhustings #GuardianLive,gdnhealthcare,Dan Poulter: need to reduce admin costs and amount spent on management consultants #gdnhealthhustings #GuardianLive,2015
575759813445054464,2015-03-11 20:46:51+00:00,Q from the floor - why does no one talk about the cost of the market in the #NHS #gdnhealthhustings #GuardianLive,gdnhealthcare,Q from the floor - why does no one talk about the cost of the market in the #NHS #gdnhealthhustings #GuardianLive,2015
575759038945882112,2015-03-11 20:43:46+00:00,RT @Esthermmc: Let's not forget other health &amp; well being professionals like occupational therapists who can promote &amp; enable self care #gd…,gdnhealthcare,RT @Esthermmc: Let's not forget other health &amp; well being professionals like occupational therapists who can promote &amp; enable self care #gd…,2015
575758967940464640,2015-03-11 20:43:29+00:00,"Panel asked about the role of community pharmacies in developing a wellness, not a sickness, service #gdnhealthhustings #GuardianLive",gdnhealthcare,"Panel asked about the role of community pharmacies in developing a wellness, not a sickness, service #gdnhealthhustings #GuardianLive",2015
575757251509645312,2015-03-11 20:36:40+00:00,Norman Lamb: We've got to be innovative and look at new models of delivering care #gdnhealthhustings #GuardianLive,gdnhealthcare,Norman Lamb: We've got to be innovative and look at new models of delivering care #gdnhealthhustings #GuardianLive,2015
575756810545725441,2015-03-11 20:34:55+00:00,Q for the panel - will #socent and charities have a role in the NHS of the future? #gdnhealthhustings #GuardianLive,gdnhealthcare,Q for the panel - will #socent and charities have a role in the NHS of the future? #gdnhealthhustings #GuardianLive,2015
575754513421897728,2015-03-11 20:25:47+00:00,Dan Poulter: Changes introduced by the govt put patients at the centre of care #gdnhealthhustings #GuardianLive,gdnhealthcare,Dan Poulter: Changes introduced by the govt put patients at the centre of care #gdnhealthhustings #GuardianLive,2015
575753649743347713,2015-03-11 20:22:21+00:00,Liz Kendall: poorest and most deprived areas have seen the biggest cuts #gdnhealthhustings #GuardianLive,gdnhealthcare,Liz Kendall: poorest and most deprived areas have seen the biggest cuts #gdnhealthhustings #GuardianLive,2015
575753503882223616,2015-03-11 20:21:46+00:00,Liz Kendall says long-term funding deal needed across health and social care #gdnhealthhustings #GuardianLive,gdnhealthcare,Liz Kendall says long-term funding deal needed across health and social care #gdnhealthhustings #GuardianLive,2015
575752814238040064,2015-03-11 20:19:02+00:00,Norman Lamb: patient premium would increase funding for doctors working in poorer areas #gdnhealthhustings,gdnhealthcare,Norman Lamb: patient premium would increase funding for doctors working in poorer areas #gdnhealthhustings,2015
575752105044090880,2015-03-11 20:16:13+00:00,"Norman Lamb: there are massive pressures, but there are good things happening and there is a dedicated workforce #gdnhealthhustings",gdnhealthcare,"Norman Lamb: there are massive pressures, but there are good things happening and there is a dedicated workforce #gdnhealthhustings",2015
575750876649947136,2015-03-11 20:11:20+00:00,"Lib Dem manifesto not yet finalised, says Norman Lamb, but role of Nice should be reviewed #gdnhealthhustings",gdnhealthcare,"Lib Dem manifesto not yet finalised, says Norman Lamb, but role of Nice should be reviewed #gdnhealthhustings",2015
575750163072950272,2015-03-11 20:08:30+00:00,"Reform of Nice is not a priority says Dan Poulter, Liz Kendall commits to review of Nice #gdnhealthhustings",gdnhealthcare,"Reform of Nice is not a priority says Dan Poulter, Liz Kendall commits to review of Nice #gdnhealthhustings",2015
575749724361351168,2015-03-11 20:06:45+00:00,Panel are asked about the future of Nice. Read more here: http://gu.com/p/46cb3/stw #gdnhealthhustings,gdnhealthcare,Panel are asked about the future of Nice. Read more here: ,2015
575749365953925120,2015-03-11 20:05:20+00:00,Dan Poulter: says shd look not just at GP workforce issues but wider community workforce #gdnhealthhustings,gdnhealthcare,Dan Poulter: says shd look not just at GP workforce issues but wider community workforce #gdnhealthhustings,2015
575748899807297538,2015-03-11 20:03:29+00:00,"GP in audience says primary care is ""our best hope for the future"", calls for rethink on delivering care closer to home #gdnhealthhustings",gdnhealthcare,"GP in audience says primary care is ""our best hope for the future"", calls for rethink on delivering care closer to home #gdnhealthhustings",2015
575748370519756800,2015-03-11 20:01:23+00:00,RT @TheABB: .@GdnHealthcare Audience asked what GPs think could improve recruitment &amp; retention.GP says reality not matching rhetoric #gdnh…,gdnhealthcare,RT @TheABB: .@GdnHealthcare Audience asked what GPs think could improve recruitment &amp; retention.GP says reality not matching rhetoric #gdnh…,2015
575747686156103682,2015-03-11 19:58:39+00:00,"RT @mchisambi: ""We need to work with medical schools to ensure that GP training happens from day 1 in medical school"" Dan Poulter @rcgp  #G…",gdnhealthcare,"RT @mchisambi: ""We need to work with medical schools to ensure that GP training happens from day 1 in medical school"" Dan Poulter @rcgp  #G…",2015
575747339090010112,2015-03-11 19:57:17+00:00,RT @GeriSoc: Show of hands: how many attendees would be happy to have an email-based consultation with their GP? 75% in favour. #gdnhealthh…,gdnhealthcare,RT @GeriSoc: Show of hands: how many attendees would be happy to have an email-based consultation with their GP? 75% in favour. #gdnhealthh…,2015
575747305766256640,2015-03-11 19:57:09+00:00,RT @UK_Vision: Norman Lamb highlights care model in US which enables patients to have consultations with GPs over email. #gdnhealthhustings,gdnhealthcare,RT @UK_Vision: Norman Lamb highlights care model in US which enables patients to have consultations with GPs over email. #gdnhealthhustings,2015
575747235058696194,2015-03-11 19:56:52+00:00,"RT @mchisambi: ""The 1000 GPs added over the last parliament is not enough.. GPs need a better working environment "" Dan Poulter @rcgp  #Gdn…",gdnhealthcare,"RT @mchisambi: ""The 1000 GPs added over the last parliament is not enough.. GPs need a better working environment "" Dan Poulter @rcgp  #Gdn…",2015
575746719259975680,2015-03-11 19:54:49+00:00,@bushbytiger thanks for submitting it,gdnhealthcare,@bushbytiger thanks for submitting it,2015
575746038675410945,2015-03-11 19:52:07+00:00,Liz Kendall: GPs face similar challenges to MPs at their surgeries - see social problems as well as medical problems #gdnhealthhustings,gdnhealthcare,Liz Kendall: GPs face similar challenges to MPs at their surgeries - see social problems as well as medical problems #gdnhealthhustings,2015
575745745552281600,2015-03-11 19:50:57+00:00,Norman Lamb: we get a good deal from the #NHS but it won't survive another five years if we carry on as we are #gdnhealthhustings,gdnhealthcare,Norman Lamb: we get a good deal from the #NHS but it won't survive another five years if we carry on as we are #gdnhealthhustings,2015
575745431612882946,2015-03-11 19:49:42+00:00,Norman Lamb calls for general practice to me made a more attractive proposition #gdnhealthhustings,gdnhealthcare,Norman Lamb calls for general practice to me made a more attractive proposition #gdnhealthhustings,2015
575745258799169536,2015-03-11 19:49:01+00:00,Panellists are asked how they would solve GP recruitment and retention crisis #gdnhealthhustings,gdnhealthcare,Panellists are asked how they would solve GP recruitment and retention crisis #gdnhealthhustings,2015
575744675769946114,2015-03-11 19:46:42+00:00,RT @JuneinHE: @GdnHealthcare But you don't attract them if the culture is to universally disrespect.,gdnhealthcare,RT @JuneinHE: @GdnHealthcare But you don't attract them if the culture is to universally disrespect.,2015
575744557951942657,2015-03-11 19:46:14+00:00,"Dan Poulter: use technology, eg smartphones, to transform the way care is delivered and carers are supported #gdnhealthhustings",gdnhealthcare,"Dan Poulter: use technology, eg smartphones, to transform the way care is delivered and carers are supported #gdnhealthhustings",2015
575744257329336321,2015-03-11 19:45:02+00:00,Dan Poulter: Need to make sure #NHS continues to improve efficiency to free up more money for frontline patient care #gdnhealthhustings,gdnhealthcare,Dan Poulter: Need to make sure #NHS continues to improve efficiency to free up more money for frontline patient care #gdnhealthhustings,2015
575743767359197184,2015-03-11 19:43:05+00:00,Dan,gdnhealthcare,Dan,2015
575743700384542720,2015-03-11 19:42:49+00:00,"Liz Kendall: #NHS is a people business, it's about leadership from clinicians and managers - great managers are needed #gdnhealthhustings",gdnhealthcare,"Liz Kendall: #NHS is a people business, it's about leadership from clinicians and managers - great managers are needed #gdnhealthhustings",2015
575743149840187393,2015-03-11 19:40:38+00:00,Liz Kendall: the govt has squandered opportunity to reset health and social care system + prepare for the future #gdnhealthhustings,gdnhealthcare,Liz Kendall: the govt has squandered opportunity to reset health and social care system + prepare for the future #gdnhealthhustings,2015
575742915269517312,2015-03-11 19:39:42+00:00,"Liz Kendall: challenges facing NHS, ageing population, more ppl w/ long-term conditions, but system based on 1940s model #gdnhealthhustings",gdnhealthcare,"Liz Kendall: challenges facing NHS, ageing population, more ppl w/ long-term conditions, but system based on 1940s model #gdnhealthhustings",2015
575742475173756928,2015-03-11 19:37:57+00:00,"Liz Kendall: values of #NHS are values British people hold dear - a principle of solidarity, we are stronger together #gdnhealthhustings",gdnhealthcare,"Liz Kendall: values of #NHS are values British people hold dear - a principle of solidarity, we are stronger together #gdnhealthhustings",2015
575742100966346755,2015-03-11 19:36:28+00:00,"Norman Lamb calls for total commitment to equality for mental health - ""case is overwhelming"" #gdnhealthhustings",gdnhealthcare,"Norman Lamb calls for total commitment to equality for mental health - ""case is overwhelming"" #gdnhealthhustings",2015
575741813245542401,2015-03-11 19:35:19+00:00,"RT @FionaCLoud: Tough choices to be made #gdnhealthhustings - need non partisan group to address after election, says Norman Lamb",gdnhealthcare,"RT @FionaCLoud: Tough choices to be made #gdnhealthhustings - need non partisan group to address after election, says Norman Lamb",2015
575741758300143617,2015-03-11 19:35:06+00:00,"Norman Lamb calls for end to fragmentation, shift from repair to prevention, and a more personal system #gdnhealthhustings",gdnhealthcare,"Norman Lamb calls for end to fragmentation, shift from repair to prevention, and a more personal system #gdnhealthhustings",2015
575741564338749443,2015-03-11 19:34:20+00:00,Norman Lamb: there is a risk of funding for social care continuing to decline #gdnhealthhustings,gdnhealthcare,Norman Lamb: there is a risk of funding for social care continuing to decline #gdnhealthhustings,2015
575740948703014912,2015-03-11 19:31:53+00:00,"Norman Lamb: costs are rising, Simon Stevens predicted £30bn #NHS funding gap, with £4.3bn in care system #gdnhealthhustings",gdnhealthcare,"Norman Lamb: costs are rising, Simon Stevens predicted £30bn #NHS funding gap, with £4.3bn in care system #gdnhealthhustings",2015
575740391577755648,2015-03-11 19:29:40+00:00,"RT @nha_cambpeckham: Sioned, a junior doctor is tweeting live tonight at #gdnhealthhustings #GuardianLive http://pbs.twimg.com/media/B_1wvX_WEAAN6U8.jpg",gdnhealthcare,"RT @nha_cambpeckham: Sioned, a junior doctor is tweeting live tonight at #gdnhealthhustings #GuardianLive ",2015
575740096105811968,2015-03-11 19:28:30+00:00,"Health has emerged as number one issue in the election campaign, says @denis_campbell introducing this evening's #gdnhealthhustings",gdnhealthcare,"Health has emerged as number one issue in the election campaign, says @denis_campbell introducing this evening's #gdnhealthhustings",2015
575737713850249217,2015-03-11 19:19:02+00:00,There's a full house for #gdnhealthhustings. Panellists @drdanpoulter @normanlamb and @leicesterliz answering Qs on the future of the #NHS,gdnhealthcare,There's a full house for #gdnhealthhustings. Panellists @drdanpoulter @normanlamb and @leicesterliz answering Qs on the future of the #NHS,2015
575736997609889792,2015-03-11 19:16:11+00:00,This evening's #gdnhealthhustings is about to begin. Follow the live blog here: http://gu.com/p/46gd2/stw,gdnhealthcare,This evening's #gdnhealthhustings is about to begin. Follow the live blog here: ,2015
575721663049826304,2015-03-11 18:15:15+00:00,"Don't forget, we'll be live tweeting #gdnhealthhustings tonight with @normanlamb @leicesterliz and @drdanpoulter",gdnhealthcare,"Don't forget, we'll be live tweeting #gdnhealthhustings tonight with @normanlamb @leicesterliz and @drdanpoulter",2015
575707271776305152,2015-03-11 17:18:04+00:00,RT @caspertown42: Looking forward to the @GdnHealthcare big health debate this evening. Looking to start #1000conversations @HealthyCityLDN…,gdnhealthcare,RT @caspertown42: Looking forward to the @GdnHealthcare big health debate this evening. Looking to start #1000conversations @HealthyCityLDN…,2015
575706503010783232,2015-03-11 17:15:01+00:00,Popular today: #NHSChangeDay – the 10 best campaigns http://gu.com/p/46fdn/stw,gdnhealthcare,Popular today: #NHSChangeDay – the 10 best campaigns ,2015
575691516162736128,2015-03-11 16:15:27+00:00,What does the #healthcare sector want from the next government? #gdnhealthhustings http://gu.com/p/46efq/stw #NHS,gdnhealthcare,What does the #healthcare sector want from the next government? #gdnhealthhustings ,2015
575660459099045889,2015-03-11 14:12:03+00:00,"Did you get our weekly #healthcare roundup? If not, you can sign up here to receive it free: https://register.theguardian.com/healthcare-professionals/",gdnhealthcare,"Did you get our weekly #healthcare roundup? If not, you can sign up here to receive it free: ",2015
575660200033697792,2015-03-11 14:11:01+00:00,RT @RoslynByfield: Tonight is the @GdnHealthcare pre-election debate about parties' policies on #NHS. You can keep track at #gdnhealthhusti…,gdnhealthcare,RT @RoslynByfield: Tonight is the @GdnHealthcare pre-election debate about parties' policies on #NHS. You can keep track at #gdnhealthhusti…,2015
575635488549289984,2015-03-11 12:32:49+00:00,#DementiaDo #HelloOURaimis #MatExp and more featured in today's list of #NHSChangeDay campaigns http://gu.com/p/46fdn/stw,gdnhealthcare,#DementiaDo #HelloOURaimis #MatExp and more featured in today's list of #NHSChangeDay campaigns ,2015
575625375595761664,2015-03-11 11:52:38+00:00,"RT @TheABB: Incl. Patient data: who should have access, and why? @GdnHealthcare: What wld you ask about #NHS? #Gdnhealthhustings http://t.c…",gdnhealthcare,"RT @TheABB: Incl. Patient data: who should have access, and why? @GdnHealthcare: What wld you ask about #NHS? #Gdnhealthhustings ",2015
575612539213578241,2015-03-11 11:01:38+00:00,Have you read this week's #ViewsfromtheNHSfrontline blog about the best thing about being a doctor? http://gu.com/p/46d3a/stw,gdnhealthcare,Have you read this week's #ViewsfromtheNHSfrontline blog about the best thing about being a doctor? ,2015
575605658042638337,2015-03-11 10:34:17+00:00,"RT @HealthwatchE: Today is #NHSChangeDay, see some of the best campaigns so far via @GdnHealthcare http://bit.ly/1Ezh328",gdnhealthcare,"RT @HealthwatchE: Today is #NHSChangeDay, see some of the best campaigns so far via @GdnHealthcare ",2015
575598229531787264,2015-03-11 10:04:46+00:00,What wld you like to ask main political parties about #NHS &amp; #healthcare? Tweet us your questions #Gdnhealthhustings http://gu.com/p/45p28/stw,gdnhealthcare,What wld you like to ask main political parties about #NHS &amp; #healthcare? Tweet us your questions #Gdnhealthhustings ,2015
575589181809909760,2015-03-11 09:28:49+00:00,RT @Damian_Roland: Well done to @dani_ellie &amp; @CJohnston1903 bringing the #nhschangeday campaigns together http://www.theguardian.com/healthcare-network/2015/mar/11/10-best-campaigns-nhs-change-day-menopause?CMP=share_btn_tw @GdnHealt…,gdnhealthcare,RT @Damian_Roland: Well done to @dani_ellie &amp; @CJohnston1903 bringing the #nhschangeday campaigns together ,2015
575589082325258241,2015-03-11 09:28:25+00:00,RT @LukeOShea1: #NHSChangeDay 10 best campaigns in @guardian. My vote is for @AlexYLDiabetes #HelloOurAimIs http://www.theguardian.com/healthcare-network/2015/mar/11/10-best-campaigns-nhs-change-day-menopause?CMP=share_btn_tw http://t…,gdnhealthcare,RT @LukeOShea1: #NHSChangeDay 10 best campaigns in @guardian. My vote is for @AlexYLDiabetes #HelloOurAimIs ,2015
575569105194876928,2015-03-11 08:09:02+00:00,It's #NHSChangeDay. Read about what's come out of it so far ... http://gu.com/p/46fdn/stw #NHS #healthcare,gdnhealthcare,It's #NHSChangeDay. Read about what's come out of it so far ... ,2015
575556784636608513,2015-03-11 07:20:05+00:00,New this morning: NHS Change Day: the 10 best campaigns http://gu.com/p/46fdn/stw #NHSChangeDay #healthcare,gdnhealthcare,New this morning: NHS Change Day: the 10 best campaigns ,2015
575549276236836864,2015-03-11 06:50:15+00:00,What questions do you have for @normanlamb @leicesterliz @drdanpoulter at #gndhealthhustings this evening? http://gu.com/p/45p28/stw,gdnhealthcare,What questions do you have for @normanlamb @leicesterliz @drdanpoulter at #gndhealthhustings this evening? ,2015
575391231548596224,2015-03-10 20:22:14+00:00,"After Health and Social Care Act was labelled ‘a huge waste of money’, priorities must be public health + integration http://gu.com/p/46efq/stw",gdnhealthcare,"After Health and Social Care Act was labelled ‘a huge waste of money’, priorities must be public health + integration ",2015
575342079498448896,2015-03-10 17:06:55+00:00,NHS set to be defining issue of #generalelection What qus do you have for political parties? Tweet us ahead of tmrw http://gu.com/p/45p28/stw,gdnhealthcare,NHS set to be defining issue of #generalelection What qus do you have for political parties? Tweet us ahead of tmrw ,2015
575341043794771968,2015-03-10 17:02:48+00:00,RT @clare_horton: Looking fwd to #gdnhealthhustings with @normanlamb @leicesterliz @drdanpoulter  http://gu.com/p/45p28/stw. Tweet questions t…,gdnhealthcare,RT @clare_horton: Looking fwd to #gdnhealthhustings with @normanlamb @leicesterliz @drdanpoulter  ,2015
