source,year,Tweets_cleaned,Cluster_labels,month,day_of_week,vectors
goodhealth,2011,child high blood pressure nearly triple become overweight,0,10,2,"[-0.010494551621377468, -0.18519766628742218, 0.20788434147834778, -0.07612903416156769, 0.11571701616048813, 0.3773662745952606, 0.35086676478385925, 0.02237745001912117, -0.6578570008277893, 0.3290439546108246, 0.4276346266269684, 0.3948008418083191, -0.0638049766421318, -0.3932018280029297, 0.04856574162840843, -0.12341360002756119, 0.16308344900608063, 0.18335522711277008, -0.5641930103302002, 0.16587118804454803, -0.1041417196393013, -0.32078999280929565, 0.13098184764385223, 0.7932977080345154, 0.16332264244556427, 0.43295031785964966, 0.11660467088222504, 0.0479431226849556, 0.3363017439842224, -0.9202993512153625]"
goodhealth,2011,fitsugar back track vacation indulgent weekend motivation tip,0,10,1,"[-0.01944327913224697, -0.16481681168079376, 0.2603181302547455, -0.2257780134677887, 0.17318491637706757, 0.46104109287261963, 0.3497217297554016, -0.00023531325859948993, -0.715079665184021, 0.3887817859649658, 0.5354471802711487, 0.4978681206703186, -0.07838498800992966, -0.3908289670944214, 0.02114579640328884, -0.0606769397854805, 0.15756510198116302, 0.11715075373649597, -0.7321875095367432, 0.3017556965351105, -0.13150621950626373, -0.3030507564544678, 0.2071429193019867, 1.026150107383728, 0.23749558627605438, 0.4873235821723938, 0.1784367859363556, 0.05847809836268425, 0.3769879937171936, -1.04263436794281]"
goodhealth,2011,tone thigh toe simple yoga move great leg kristin mcgee thebendigirl,0,10,1,"[-0.04006360471248627, -0.22159244120121002, 0.33432626724243164, -0.09377751499414444, 0.13476061820983887, 0.40817710757255554, 0.3578835725784302, 0.002954138908535242, -0.7328618764877319, 0.3473166227340698, 0.5932224988937378, 0.49950236082077026, -0.1108192726969719, -0.43148529529571533, 0.009077735245227814, -0.18078182637691498, 0.25618499517440796, 0.2433602213859558, -0.6872920393943787, 0.2616949677467346, -0.10662944614887238, -0.2453281730413437, 0.2137884944677353, 0.9925346374511719, 0.3017811179161072, 0.47471609711647034, 0.1803533285856247, 0.0656294897198677, 0.4084118604660034, -1.0057505369186401]"
goodhealth,2011,quickpick excuse use skip sex vote,0,10,1,"[-0.09043025225400925, -0.11654184758663177, 0.2767914831638336, -0.23511582612991333, 0.24042177200317383, 0.557722270488739, 0.37626171112060547, 0.05558765307068825, -0.8649145364761353, 0.4013671576976776, 0.536969006061554, 0.6111866235733032, -0.11961685121059418, -0.3908483386039734, 0.06978166103363037, -0.1037459746003151, 0.14442896842956543, 0.07048291712999344, -0.7359849214553833, 0.3280103802680969, -0.10349723696708679, -0.31338319182395935, 0.22939978539943695, 1.093045711517334, 0.24075554311275482, 0.4664018452167511, 0.2952244281768799, -0.012702909298241138, 0.4468638300895691, -1.0993181467056274]"
goodhealth,2011,slimyoudown app bear every minute hard know whats worth download late great,0,10,1,"[-0.028844572603702545, -0.16708244383335114, 0.24917609989643097, -0.12013395130634308, 0.12566068768501282, 0.42556509375572205, 0.30943360924720764, 0.04104246571660042, -0.618301272392273, 0.2561512589454651, 0.4353717863559723, 0.4532943367958069, -0.07994614541530609, -0.31325432658195496, 0.03165283426642418, -0.06576831638813019, 0.22726517915725708, 0.164439395070076, -0.5934081077575684, 0.23525360226631165, -0.08851571381092072, -0.28625500202178955, 0.15812379121780396, 0.8946840763092041, 0.2198295295238495, 0.3794051706790924, 0.22787946462631226, 0.044537514448165894, 0.33787021040916443, -0.9655457139015198]"
goodhealth,2011,niptuck nightmare dangerous world cosmetic surgery,0,10,1,"[-0.046765390783548355, -0.12834413349628448, 0.3227890431880951, -0.12714551389217377, 0.10857827961444855, 0.35903435945510864, 0.34304487705230713, 0.03912751376628876, -0.6463540196418762, 0.27173760533332825, 0.49711716175079346, 0.35231831669807434, -0.04407975450158119, -0.38284116983413696, 0.028838083148002625, -0.14779704809188843, 0.21725811064243317, 0.18575261533260345, -0.6257213950157166, 0.16963303089141846, -0.07256044447422028, -0.27529624104499817, 0.17586231231689453, 0.8878499865531921, 0.18680599331855774, 0.4736860990524292, 0.07761164009571075, 0.09638910740613937, 0.3932833671569824, -0.9500835537910461]"
goodhealth,2011,allergy act fall continue workout without fall victim sneeze,0,10,0,"[-0.05464053526520729, -0.12634031474590302, 0.3496367633342743, -0.19454482197761536, 0.18067821860313416, 0.5422118902206421, 0.313427209854126, 0.06311909109354019, -0.8363969326019287, 0.34902676939964294, 0.607657253742218, 0.5719214677810669, -0.07530354708433151, -0.44514501094818115, 0.05285503342747688, -0.10897170007228851, 0.22249342501163483, 0.08528614789247513, -0.7409681081771851, 0.2932265102863312, -0.15507647395133972, -0.35889318585395813, 0.1863458752632141, 1.172881007194519, 0.3008343279361725, 0.5621756315231323, 0.1685379445552826, 0.026606382802128792, 0.46160832047462463, -1.1980971097946167]"
goodhealth,2011,want bethenny frankels secret beautiful body tada,0,10,0,"[-0.014145804569125175, -0.22722458839416504, 0.3908812999725342, -0.17032566666603088, 0.1326521337032318, 0.5998806953430176, 0.50792396068573, 0.030647842213511467, -0.9591957330703735, 0.45197784900665283, 0.7388515472412109, 0.581113874912262, -0.16925454139709473, -0.5785690546035767, 0.061926744878292084, -0.16873598098754883, 0.2940724790096283, 0.2523652911186218, -0.9060595035552979, 0.2838808596134186, -0.1694786548614502, -0.3743123412132263, 0.23985391855239868, 1.3108927011489868, 0.3103901445865631, 0.6639834642410278, 0.2219744324684143, 0.07283976674079895, 0.5897915959358215, -1.3787630796432495]"
goodhealth,2011,cool crisp air fall crave cozy blanket comfort food soup recipes fit bill,0,10,0,"[-0.018179990351200104, -0.16037791967391968, 0.3373367190361023, -0.06945782899856567, 0.1155121922492981, 0.4657216966152191, 0.3610394597053528, 0.030531514436006546, -0.6369330286979675, 0.27367377281188965, 0.5936042666435242, 0.3977697193622589, -0.07699856162071228, -0.44351619482040405, 0.004257346037775278, -0.13570721447467804, 0.2010323405265808, 0.23613283038139343, -0.6642777323722839, 0.18114377558231354, -0.1439804881811142, -0.271419495344162, 0.18966044485569, 0.897229790687561, 0.2566215693950653, 0.5065158605575562, 0.1252537965774536, 0.12282155454158783, 0.3852297365665436, -0.9770467877388]"
goodhealth,2011,need something wear weekend check stacy london saturday style,0,9,4,"[-0.0781392827630043, -0.14647385478019714, 0.32408034801483154, -0.1474766880273819, 0.194230318069458, 0.49040931463241577, 0.3361641764640808, 0.054575394839048386, -0.7348414659500122, 0.43821486830711365, 0.5218518376350403, 0.47738951444625854, -0.09124914556741714, -0.40039098262786865, 0.03574836999177933, -0.10101006180047989, 0.19715717434883118, 0.10271360725164413, -0.7038549184799194, 0.3125411570072174, -0.14933158457279205, -0.3453264534473419, 0.1766795516014099, 1.0940526723861694, 0.2538023293018341, 0.5367326140403748, 0.21437907218933105, 0.0447486974298954, 0.4623810350894928, -1.0929725170135498]"
goodhealth,2011,wine cheese tonight lowcal cheesy snack,0,9,4,"[-0.029634708538651466, -0.12682661414146423, 0.2879582345485687, -0.18040359020233154, 0.13363860547542572, 0.47492551803588867, 0.29449960589408875, -0.046289704740047455, -0.693566620349884, 0.33256882429122925, 0.4720030725002289, 0.46866801381111145, -0.12385725975036621, -0.3258455693721771, 0.010508481413125992, -0.14090384542942047, 0.19493533670902252, 0.11485280841588974, -0.6564452052116394, 0.24475759267807007, -0.12297076731920242, -0.31902241706848145, 0.17298929393291473, 0.9303088188171387, 0.22568722069263458, 0.44146227836608887, 0.16666945815086365, -0.029223227873444557, 0.40691134333610535, -1.0124348402023315]"
goodhealth,2011,read stop embarrass move gym relax kava juice cant key,0,9,4,"[-0.002227139426395297, -0.17169301211833954, 0.3833201229572296, -0.08908066898584366, 0.13644814491271973, 0.4465288817882538, 0.3593551814556122, 0.07020671665668488, -0.7612180113792419, 0.34686872363090515, 0.652320921421051, 0.4812926650047302, -0.07456516474485397, -0.43417683243751526, 0.020055662840604782, -0.19056767225265503, 0.30746832489967346, 0.19172579050064087, -0.7275423407554626, 0.2323957234621048, -0.10591407120227814, -0.33292362093925476, 0.1713084727525711, 1.0261967182159424, 0.27467793226242065, 0.5306692719459534, 0.16479800641536713, 0.03374117240309715, 0.5169304609298706, -1.0841562747955322]"
goodhealth,2011,crave sweet treat todays recipe mocha phyllo cup,0,9,2,"[-0.009259892627596855, -0.18386030197143555, 0.38486042618751526, -0.16772912442684174, 0.1335214376449585, 0.5378140211105347, 0.38213881850242615, 0.03456086292862892, -0.8554965853691101, 0.3778124749660492, 0.6069346070289612, 0.5757227540016174, -0.1273586004972458, -0.49472397565841675, 0.02824338898062706, -0.1433551162481308, 0.22175626456737518, 0.15841072797775269, -0.8033313155174255, 0.3050820529460907, -0.1410309374332428, -0.32990920543670654, 0.19378222525119781, 1.1594784259796143, 0.25443798303604126, 0.5871359705924988, 0.2177942544221878, 0.025762679055333138, 0.5136358737945557, -1.1525459289550781]"
goodhealth,2011,protect food poison guide whats dangerous consume ever,0,9,2,"[-0.004591760691255331, -0.19082829356193542, 0.2778976261615753, -0.0691056028008461, 0.12311707437038422, 0.541571319103241, 0.4000207185745239, 0.025160297751426697, -0.7538670301437378, 0.3702107071876526, 0.6019867062568665, 0.493527352809906, -0.11601068079471588, -0.48076286911964417, -0.02661917917430401, -0.14385564625263214, 0.26466017961502075, 0.18172180652618408, -0.7277433276176453, 0.2024933397769928, -0.14226692914962769, -0.34054121375083923, 0.13134273886680603, 1.0376472473144531, 0.2753051221370697, 0.5212788581848145, 0.14170588552951813, 0.04985683038830757, 0.5006782412528992, -1.1079095602035522]"
goodhealth,2011,fall weather hungry soup lightenedup version,0,9,2,"[-0.08056415617465973, -0.08752486854791641, 0.22041632235050201, -0.19679318368434906, 0.193180114030838, 0.42785078287124634, 0.29615503549575806, -0.012384948320686817, -0.6821242570877075, 0.29732322692871094, 0.43592578172683716, 0.4181888699531555, -0.02155265584588051, -0.3010428845882416, 0.047488000243902206, -0.06681758165359497, 0.17855340242385864, 0.085160031914711, -0.6274176836013794, 0.2574317753314972, -0.12751665711402893, -0.24877974390983582, 0.20444688200950623, 0.9281666278839111, 0.15837596356868744, 0.36467260122299194, 0.17481908202171326, -0.030132723972201347, 0.340242862701416, -0.8948737978935242]"
goodhealth,2011,fun fit without gym carrotsncake,0,9,2,"[-0.0693340077996254, -0.18373030424118042, 0.3493080139160156, -0.15253034234046936, 0.1894783228635788, 0.5321139097213745, 0.44220393896102905, 0.011892646551132202, -0.8656509518623352, 0.43431898951530457, 0.7178077697753906, 0.5847384929656982, -0.10341667383909225, -0.5232157111167908, 0.08353468775749207, -0.17856092751026154, 0.24728180468082428, 0.22427056729793549, -0.85521399974823, 0.32020148634910583, -0.15061037242412567, -0.40237390995025635, 0.17196647822856903, 1.2297300100326538, 0.32734498381614685, 0.6225535869598389, 0.1962890774011612, 0.07622532546520233, 0.5401623845100403, -1.2604084014892578]"
goodhealth,2011,five age united state osteoporosis fight,0,9,1,"[-0.11474396288394928, -0.16928452253341675, 0.29111140966415405, -0.17673413455486298, 0.1347365826368332, 0.4449060261249542, 0.4155321717262268, 0.019801558926701546, -0.7572364807128906, 0.3730824291706085, 0.49073460698127747, 0.5990750789642334, -0.12361505627632141, -0.41547197103500366, 0.03028876520693302, -0.13927285373210907, 0.2205478996038437, 0.045582812279462814, -0.6839804649353027, 0.2859600782394409, -0.15284377336502075, -0.27364638447761536, 0.23108252882957458, 1.0257233381271362, 0.27069857716560364, 0.47400346398353577, 0.2519278824329376, 0.03219906985759735, 0.4575982391834259, -1.057292103767395]"
goodhealth,2011,fitsugar learn donts awesome running buddy,0,9,1,"[-0.048545122146606445, -0.10331152379512787, 0.32038864493370056, -0.2684376835823059, 0.15745282173156738, 0.5247359871864319, 0.4349769055843353, 0.09117583930492401, -0.7774640321731567, 0.3951951861381531, 0.576244592666626, 0.6097757816314697, -0.06839237362146378, -0.3857383131980896, 0.09662098437547684, -0.12964428961277008, 0.2581773102283478, 0.1859651505947113, -0.7128527164459229, 0.31187158823013306, -0.18996837735176086, -0.2616826593875885, 0.1329936981201172, 1.1242696046829224, 0.289681077003479, 0.49035248160362244, 0.23016773164272308, 0.02593122608959675, 0.4448976516723633, -1.1487171649932861]"
goodhealth,2011,chill afternoon recipe homemade peach ice cream,0,9,1,"[-0.08718889951705933, -0.17870080471038818, 0.32432809472084045, -0.13057543337345123, 0.11985693126916885, 0.42296352982521057, 0.3167332112789154, 0.061479438096284866, -0.6754917502403259, 0.3388025462627411, 0.6021022796630859, 0.47193318605422974, -0.11473291367292404, -0.44854092597961426, 0.06736142188310623, -0.12207823246717453, 0.1993407905101776, 0.19566281139850616, -0.6289731860160828, 0.22680877149105072, -0.13463197648525238, -0.30651599168777466, 0.1461370438337326, 1.0035587549209595, 0.21677587926387787, 0.48131662607192993, 0.17727583646774292, 0.04761989414691925, 0.41942617297172546, -0.969688892364502]"
goodhealth,2011,alison sweeney sherri shepherd stay slim trim goto diet move,0,9,1,"[-0.04849535599350929, -0.15845952928066254, 0.38431811332702637, -0.10258845239877701, 0.13791459798812866, 0.49922963976860046, 0.34755611419677734, 0.013071867637336254, -0.7671821713447571, 0.3491193950176239, 0.6456558704376221, 0.5526634454727173, -0.07601094990968704, -0.4617350399494171, 0.03465129807591438, -0.1938650906085968, 0.27534210681915283, 0.23656882345676422, -0.732505202293396, 0.2533814311027527, -0.08675320446491241, -0.31802257895469666, 0.19730210304260254, 1.1377061605453491, 0.2448762059211731, 0.5763813853263855, 0.18367578089237213, 0.09174656867980957, 0.48091691732406616, -1.1795172691345215]"
goodhealth,2011,quickpick sleep vote,0,9,1,"[-0.04513874277472496, -0.08192628622055054, 0.23051510751247406, -0.1916048377752304, 0.15980304777622223, 0.45114514231681824, 0.30362653732299805, -0.02962432987987995, -0.6616199016571045, 0.33409807085990906, 0.4378074109554291, 0.47653231024742126, -0.07954070717096329, -0.36863550543785095, 0.07220388203859329, -0.07341470569372177, 0.14902830123901367, 0.09237614274024963, -0.6275781989097595, 0.28215840458869934, -0.08751610666513443, -0.2721678912639618, 0.1583484560251236, 0.9172173142433167, 0.22781522572040558, 0.40116769075393677, 0.1806226372718811, -0.020334675908088684, 0.35534489154815674, -0.9631556272506714]"
goodhealth,2011,top beauty tip fall season musthave tip trick product look great every,0,9,1,"[0.014875497668981552, -0.2233133614063263, 0.3271971046924591, -0.10384537279605865, 0.11343465000391006, 0.47765302658081055, 0.37968629598617554, 0.06807340681552887, -0.8210588693618774, 0.42423853278160095, 0.647939920425415, 0.5639455318450928, -0.1470051258802414, -0.4881308078765869, 0.07123186439275742, -0.17561617493629456, 0.1893855780363083, 0.18159519135951996, -0.777747631072998, 0.25087037682533264, -0.10103752464056015, -0.3909703195095062, 0.17687584459781647, 1.1758769750595093, 0.27174556255340576, 0.629756510257721, 0.1477697640657425, 0.08958524465560913, 0.4982956647872925, -1.1772347688674927]"
goodhealth,2011,brooklynfitchik glad hear like learn month october issue sarah michelle gellar,0,9,1,"[-0.0322255976498127, -0.09301150590181351, 0.22539176046848297, -0.09521007537841797, 0.1071365475654602, 0.28602102398872375, 0.2452540397644043, 0.014376286417245865, -0.45517751574516296, 0.24048341810703278, 0.2522275745868683, 0.40780696272850037, -0.10516335070133209, -0.21164710819721222, -0.025380203500390053, -0.049139924347400665, 0.1327095627784729, 0.00789527129381895, -0.456398069858551, 0.1893719881772995, -0.16954098641872406, -0.18643246591091156, 0.13142523169517517, 0.5503305196762085, 0.15413376688957214, 0.26653096079826355, 0.14198647439479828, 0.020233238115906715, 0.2511773407459259, -0.6179653406143188]"
goodhealth,2011,cookinglight cerealbuying guideline high fiber kid tip keep mind,2,9,1,"[-0.03570723906159401, -0.12700314819812775, 0.2820887565612793, -0.11691881716251373, 0.1858944594860077, 0.3498683571815491, 0.29256725311279297, 0.03910130634903908, -0.609387993812561, 0.25623682141304016, 0.4243999421596527, 0.44531816244125366, -0.012135948054492474, -0.34600284695625305, -0.03656059503555298, -0.12378744781017303, 0.11846746504306793, 0.01682857982814312, -0.6097492575645447, 0.24185170233249664, -0.07322145998477936, -0.2980623245239258, 0.11987712979316711, 0.8523691296577454, 0.2586931884288788, 0.4153020679950714, 0.16829895973205566, 0.01861429214477539, 0.37495550513267517, -0.9304322004318237]"
goodhealth,2011,enjoy cup coffee morning avoid depression,0,9,1,"[-0.061986010521650314, -0.15814878046512604, 0.32000336050987244, -0.14854629337787628, 0.20927223563194275, 0.5081552863121033, 0.37100693583488464, 0.013081657700240612, -0.8447326421737671, 0.3900558352470398, 0.5536738634109497, 0.5216994881629944, -0.14904488623142242, -0.42080628871917725, 0.054093845188617706, -0.1375923901796341, 0.21993692219257355, 0.09576485306024551, -0.7489598393440247, 0.298061728477478, -0.13183046877384186, -0.3392113447189331, 0.20270629227161407, 1.1232264041900635, 0.2507716715335846, 0.5080353617668152, 0.23083432018756866, -0.010987978428602219, 0.4940912127494812, -1.1997911930084229]"
goodhealth,2011,september peripheral artery disease awareness month know warning sign watch,0,9,0,"[-0.05758778750896454, -0.16871169209480286, 0.22462931275367737, -0.18681898713111877, 0.17872783541679382, 0.41537344455718994, 0.28870585560798645, 0.015079617500305176, -0.6708892583847046, 0.32589948177337646, 0.3425140380859375, 0.4875354468822479, -0.13325569033622742, -0.32717201113700867, 0.055032338947057724, -0.03915450721979141, 0.09688930958509445, 0.02129601128399372, -0.581081211566925, 0.2459239363670349, -0.07778085023164749, -0.2879318594932556, 0.14547593891620636, 0.9741306900978088, 0.2453497052192688, 0.44978654384613037, 0.21620485186576843, -0.04578631743788719, 0.37726300954818726, -0.9706819653511047]"
goodhealth,2011,diet psoriasis,0,9,0,"[-0.09012594819068909, -0.15578168630599976, 0.28099825978279114, -0.1598179042339325, 0.15053187310695648, 0.5187907218933105, 0.36418256163597107, 0.05498749390244484, -0.7347975969314575, 0.3748549222946167, 0.5885497331619263, 0.48132383823394775, -0.11217472702264786, -0.420934796333313, 0.043546006083488464, -0.13254497945308685, 0.1991642713546753, 0.18428342044353485, -0.6767673492431641, 0.2469155490398407, -0.126662939786911, -0.3007007837295532, 0.1706734299659729, 1.0035059452056885, 0.22588491439819336, 0.44685396552085876, 0.2273215502500534, 0.016071880236268044, 0.4223632514476776, -1.1118913888931274]"
goodhealth,2011,myrecipes fall want use slow cooker whats favorite,0,9,0,"[-0.10013589262962341, -0.18044930696487427, 0.37131139636039734, -0.1705167144536972, 0.2053786963224411, 0.5219910740852356, 0.4206083118915558, 0.028960049152374268, -0.9070939421653748, 0.4597453474998474, 0.6630303859710693, 0.5801097750663757, -0.12870612740516663, -0.4890039563179016, 0.021734874695539474, -0.12231437116861343, 0.197759211063385, 0.16257275640964508, -0.8637024164199829, 0.2606268525123596, -0.1865527629852295, -0.403472900390625, 0.2280273288488388, 1.1953908205032349, 0.3443267345428467, 0.5549339652061462, 0.18667209148406982, 0.05604616180062294, 0.4801400303840637, -1.261946201324463]"
goodhealth,2011,think pizza forbidden bethennys lowcal roast garlic flatbread pizza,0,9,0,"[0.0059204306453466415, -0.14279337227344513, 0.3363167941570282, -0.09819982200860977, 0.0802457183599472, 0.44996964931488037, 0.36906757950782776, 0.024663642048835754, -0.7218914031982422, 0.34108084440231323, 0.5487152338027954, 0.41303542256355286, -0.03974653407931328, -0.40635740756988525, 0.08834653347730637, -0.1312660276889801, 0.18309661746025085, 0.12915964424610138, -0.6477130055427551, 0.26524806022644043, -0.13961495459079742, -0.26820284128189087, 0.18888898193836212, 0.9372687935829163, 0.2564722001552582, 0.4702533185482025, 0.16308081150054932, 0.06699889153242111, 0.44260334968566895, -0.9662787318229675]"
goodhealth,2011,msnhealth aaaahhhchoo sneeze might mean,0,9,0,"[-0.07231583446264267, -0.21248017251491547, 0.3858714699745178, -0.12617352604866028, 0.12906621396541595, 0.543735146522522, 0.4469115734100342, -0.01403716392815113, -0.8844745755195618, 0.41215571761131287, 0.6763437390327454, 0.5470742583274841, -0.16327445209026337, -0.47973865270614624, 0.04369416832923889, -0.20687390863895416, 0.2595323920249939, 0.1706334501504898, -0.8508929014205933, 0.26558977365493774, -0.1706935614347458, -0.3654865324497223, 0.20463815331459045, 1.2139291763305664, 0.2633224427700043, 0.6190961599349976, 0.22634810209274292, 0.05994624271988869, 0.517429530620575, -1.2117276191711426]"
goodhealth,2011,cheese lover rejoice nibble keep sleek cheesy bite calorie,0,9,0,"[-0.009668558835983276, -0.11807297170162201, 0.2259957641363144, -0.28298571705818176, 0.2516918182373047, 0.4340243637561798, 0.33866068720817566, -0.0261992234736681, -0.7520281076431274, 0.40602123737335205, 0.4231354296207428, 0.4575325846672058, -0.12097518891096115, -0.42648911476135254, 0.08975426852703094, -0.025091301649808884, 0.14530204236507416, 0.09155269712209702, -0.7146323919296265, 0.329048216342926, -0.12252405285835266, -0.2840338945388794, 0.2074688971042633, 1.0470218658447266, 0.276109516620636, 0.41290226578712463, 0.19695638120174408, -0.0022999849170446396, 0.3682152330875397, -1.077805519104004]"
goodhealth,2011,happy monday part weekend,0,9,0,"[0.0072587900795042515, -0.150159552693367, 0.26633208990097046, -0.1385507881641388, 0.08442790061235428, 0.3738601505756378, 0.33212339878082275, -0.0019403104670345783, -0.663694441318512, 0.2676466703414917, 0.5337442755699158, 0.3991984724998474, -0.07946117222309113, -0.3488409221172333, 0.07225992530584335, -0.12055020779371262, 0.1584857851266861, 0.13172250986099243, -0.6561661958694458, 0.23671728372573853, -0.10922440886497498, -0.28674745559692383, 0.11390406638383865, 0.8904604315757751, 0.24969248473644257, 0.48636215925216675, 0.15370000898838043, 0.034977491945028305, 0.35044631361961365, -0.9633684754371643]"
goodhealth,2011,quickpick avoid allergy vote,0,9,4,"[-0.054099421948194504, -0.14080919325351715, 0.2498178780078888, -0.13269363343715668, 0.08609016984701157, 0.4563714563846588, 0.28692954778671265, 0.047778330743312836, -0.6649872064590454, 0.3543977439403534, 0.5324989557266235, 0.42939919233322144, -0.0676262229681015, -0.3501945734024048, 0.0738462284207344, -0.1205459013581276, 0.16832396388053894, 0.11596308648586273, -0.6101222634315491, 0.2667635679244995, -0.11125826835632324, -0.3000595271587372, 0.13660892844200134, 0.8783684968948364, 0.24941816926002502, 0.4076572060585022, 0.1803787797689438, 0.028281228616833687, 0.41121265292167664, -0.9219709634780884]"
goodhealth,2011,friend fitsugar really need warm workout race lowdown,0,9,4,"[-0.012655423954129219, -0.19720099866390228, 0.31671959161758423, -0.145990788936615, 0.12346954643726349, 0.43394628167152405, 0.39476141333580017, 0.013070682995021343, -0.7361340522766113, 0.32627448439598083, 0.6152039170265198, 0.4863351285457611, -0.07258044928312302, -0.38583341240882874, 0.061208609491586685, -0.1353655606508255, 0.2572717070579529, 0.1482590138912201, -0.7014581561088562, 0.24643683433532715, -0.16008758544921875, -0.30095726251602173, 0.13982443511486053, 0.993289053440094, 0.22608432173728943, 0.4668146073818207, 0.19059757888317108, 0.08432763814926147, 0.4796978533267975, -0.9972181916236877]"
goodhealth,2011,foodiefriday sweet potato puff,0,9,4,"[-0.14657554030418396, -0.023860111832618713, 0.20539361238479614, -0.18274681270122528, 0.12254612892866135, 0.4325304925441742, 0.27155953645706177, -0.06162456423044205, -0.7059704661369324, 0.44614240527153015, 0.38439905643463135, 0.45399925112724304, -0.1826319545507431, -0.3903561234474182, 0.06032164767384529, -0.005207444075495005, 0.09266694635152817, -0.018608590587973595, -0.5557594299316406, 0.31291335821151733, -0.1370590627193451, -0.3170265853404999, 0.24362513422966003, 0.9729675650596619, 0.2061871439218521, 0.3735599219799042, 0.24632835388183594, 0.01929694041609764, 0.357623428106308, -0.9811640977859497]"
goodhealth,2011,read imagine craving away cauliflower pizza crust kiss boost womens immune system,0,9,4,"[-0.0780680775642395, -0.21550236642360687, 0.3877030611038208, -0.19948534667491913, 0.18423524498939514, 0.5643909573554993, 0.4406946003437042, 0.05027679726481438, -0.9452441930770874, 0.4175291955471039, 0.6462578177452087, 0.5477848052978516, -0.1253529191017151, -0.4820207953453064, 0.04965868219733238, -0.17317800223827362, 0.2861717641353607, 0.1573079526424408, -0.8700882792472839, 0.2927495539188385, -0.18983982503414154, -0.35926610231399536, 0.21125811338424683, 1.2435442209243774, 0.3203643262386322, 0.6457719206809998, 0.25896549224853516, 0.0645163282752037, 0.5366941690444946, -1.256502389907837]"
goodhealth,2011,sarah michelle gellar share secret buff body home incredibly balance life oct cover story,0,9,4,"[-0.01249433122575283, -0.12803426384925842, 0.30442583560943604, -0.2295747697353363, 0.1479986160993576, 0.46936464309692383, 0.309990257024765, 0.04037674888968468, -0.7771860957145691, 0.3510052561759949, 0.5082905888557434, 0.5128228068351746, -0.06840554624795914, -0.3732748031616211, 0.06608879566192627, -0.1415540724992752, 0.15247099101543427, 0.10153622180223465, -0.739919900894165, 0.28627660870552063, -0.15178745985031128, -0.2812124192714691, 0.18666186928749084, 1.048242211341858, 0.25286027789115906, 0.4479082226753235, 0.24128538370132446, 0.019709022715687752, 0.4178449809551239, -1.0614436864852905]"
goodhealth,2011,foxnewshealth sharpen memory,0,9,4,"[-0.04773275554180145, -0.13981392979621887, 0.328005850315094, -0.11052463203668594, 0.12425781041383743, 0.47718900442123413, 0.30896109342575073, 0.0507095567882061, -0.7311055064201355, 0.31937581300735474, 0.6052790284156799, 0.5163979530334473, -0.07326286286115646, -0.42328667640686035, 0.0012461331207305193, -0.16077037155628204, 0.1911802738904953, 0.12310932576656342, -0.732478678226471, 0.2288103699684143, -0.12224643677473068, -0.32627221941947937, 0.16909225285053253, 1.0643998384475708, 0.2301635593175888, 0.5635592937469482, 0.1574546843767166, 0.028223933652043343, 0.4637851119041443, -1.0637719631195068]"
goodhealth,2011,wanda sykes double mastectomy,0,9,4,"[-0.04235302656888962, -0.15871360898017883, 0.31950268149375916, -0.09443110972642899, 0.07730115950107574, 0.43263912200927734, 0.26323744654655457, 0.045997634530067444, -0.6070307493209839, 0.2753557562828064, 0.5340755581855774, 0.35815927386283875, -0.12477492541074753, -0.40322867035865784, 0.039685651659965515, -0.11695212870836258, 0.19558008015155792, 0.16435030102729797, -0.5632174015045166, 0.17749477922916412, -0.0659949854016304, -0.24000558257102966, 0.17157144844532013, 0.8093836903572083, 0.24896876513957977, 0.40690645575523376, 0.11206873506307602, 0.0815751850605011, 0.36190736293792725, -0.930482029914856]"
goodhealth,2011,fgfitness keep workout fall wayside,0,9,4,"[-0.07476229220628738, -0.1960357427597046, 0.3177041709423065, -0.11411549150943756, 0.1315706968307495, 0.4616219103336334, 0.3593871593475342, -0.017341913655400276, -0.7616912126541138, 0.3767426609992981, 0.624708890914917, 0.45720985531806946, -0.12694568932056427, -0.46939727663993835, 0.0835656076669693, -0.17957761883735657, 0.2408207505941391, 0.19063608348369598, -0.72227942943573, 0.22541213035583496, -0.12040098756551743, -0.3412345349788666, 0.17171123623847961, 1.0370005369186401, 0.21407392621040344, 0.4808891713619232, 0.1665598750114441, 0.014849159866571426, 0.4352394640445709, -1.0853676795959473]"
goodhealth,2011,donnatobia sound delicious tweet picture,0,9,3,"[0.015726881101727486, -0.20985811948776245, 0.3743114769458771, -0.02215651422739029, 0.07944957911968231, 0.482806921005249, 0.2845865488052368, 0.03811502456665039, -0.6631736159324646, 0.37991252541542053, 0.6543136835098267, 0.38315415382385254, -0.08047745376825333, -0.44711077213287354, 0.0009504923364147544, -0.24123653769493103, 0.19972443580627441, 0.19377994537353516, -0.6493408679962158, 0.16919434070587158, -0.1591835469007492, -0.2977909743785858, 0.1910194307565689, 0.9307801723480225, 0.22297315299510956, 0.4856611490249634, 0.1858513057231903, 0.15603388845920563, 0.49014708399772644, -1.0576072931289673]"
