Number,Date_Time,info,source,Core_info_final,year
230050517856960512,2012-07-30 21:21:32+00:00,Want to Cut Indoor Air Pollution? Flip On Stove’s Exhaust Fan http://ow.ly/cATi2,goodhealth,Want to Cut Indoor Air Pollution? Flip On Stove’s Exhaust Fan ,2012
228959386729598976,2012-07-27 21:05:46+00:00,"Call Me Maybe Olympic swim video (warning, this is addictive!) http://ow.ly/cyeQF",goodhealth,"Call Me Maybe Olympic swim video (warning, this is addictive!) ",2012
228901773690146817,2012-07-27 17:16:50+00:00,On the tail (or fins) of that....check out our Olympics style social round-up for this week: http://ow.ly/cyaFS,goodhealth,On the tail (or fins) of that....check out our Olympics style social round-up for this week: ,2012
228901457372512256,2012-07-27 17:15:34+00:00,Have you seen the latest Call Me Maybe parody? This time it's coming from the US Olympic swim team! http://ow.ly/cyax9,goodhealth,Have you seen the latest Call Me Maybe parody? This time it's coming from the US Olympic swim team! ,2012
228901056954900480,2012-07-27 17:13:59+00:00,Is it okay to have a sexual fetish? @greatist discusses the pros and cons of this kinky debate http://ow.ly/cyakR,goodhealth,Is it okay to have a sexual fetish? @greatist discusses the pros and cons of this kinky debate ,2012
228591972628189184,2012-07-26 20:45:47+00:00,3 tricks to make you happier right now http://ow.ly/ct87Q,goodhealth,3 tricks to make you happier right now ,2012
228588203437858816,2012-07-26 20:30:49+00:00,Poor George Clooney! Food Poisoning Strikes During Italian Vacation http://ow.ly/cw4sv,goodhealth,Poor George Clooney! Food Poisoning Strikes During Italian Vacation ,2012
228498055593345027,2012-07-26 14:32:36+00:00,@goodhealth’s great editors are coming to the #tweetsuite on Aug 3! Tell us what you want to hear!,goodhealth,@goodhealth’s great editors are coming to the #tweetsuite on Aug 3! Tell us what you want to hear!,2012
228279896026255361,2012-07-26 00:05:43+00:00,7 proven tips for the best sleep of you life http://ow.ly/csBQ9,goodhealth,7 proven tips for the best sleep of you life ,2012
228182147406630912,2012-07-25 17:37:18+00:00,"Eat THESE foods for healthier, younger-looking skin! http://ow.ly/cuKKY",goodhealth,"Eat THESE foods for healthier, younger-looking skin! ",2012
228173349484916736,2012-07-25 17:02:20+00:00,"We could certainly go for this refreshing Watermelon, Mint, and Feta salad for lunch. What are you munching on? http://ow.ly/cuH93",goodhealth,"We could certainly go for this refreshing Watermelon, Mint, and Feta salad for lunch. What are you munching on? ",2012
227841893826969600,2012-07-24 19:05:15+00:00,Health Versus Hype: Here are the 16 most misleading food labels http://ow.ly/csBK8,goodhealth,Health Versus Hype: Here are the 16 most misleading food labels ,2012
227193704937578498,2012-07-23 00:09:34+00:00,Outrage: Why is Big Soda cracking down on the home soda industry? http://ow.ly/cpQQu,goodhealth,Outrage: Why is Big Soda cracking down on the home soda industry? ,2012
226067703503413249,2012-07-19 21:35:15+00:00,Uh Oh: Anxiety Linked to Premature Aging http://ow.ly/cjdFp,goodhealth,Uh Oh: Anxiety Linked to Premature Aging ,2012
226046388708990976,2012-07-19 20:10:33+00:00,NO FADS! 3 Weight Loss Strategies that Work (Study) http://ow.ly/cigHd,goodhealth,NO FADS! 3 Weight Loss Strategies that Work (Study) ,2012
225979733211488257,2012-07-19 15:45:41+00:00,Celeb trainer Gunner Peterson says adding weights to your core workout can really define ab muscles @FitSugar http://ow.ly/cm4b4,goodhealth,Celeb trainer Gunner Peterson says adding weights to your core workout can really define ab muscles @FitSugar ,2012
225727691222032384,2012-07-18 23:04:10+00:00,Is your job about to give you a heart attack? Probably...http://ow.ly/cl26w,goodhealth,Is your job about to give you a heart attack? Probably...,2012
225683471962603520,2012-07-18 20:08:27+00:00,"When Will Jessica Simpson Lose the Baby Weight? In Good Time, People! http://ow.ly/ckOvP",goodhealth,"When Will Jessica Simpson Lose the Baby Weight? In Good Time, People! ",2012
225354745408266241,2012-07-17 22:22:12+00:00,Good news: NYC's fat ban is working. Bad news: We're still fat. http://ow.ly/cjdwm,goodhealth,Good news: NYC's fat ban is working. Bad news: We're still fat. ,2012
225321370567983104,2012-07-17 20:09:35+00:00,"@sbkitchens Light avocado? Check this recipe: http://ow.ly/cj1RY Hope it's the same one you tried out, but either way glad you liked it!",goodhealth,@sbkitchens Light avocado? Check this recipe: ,2012
225299534153125888,2012-07-17 18:42:49+00:00,@kblank2 We're with you on the Healthspo idea!,goodhealth,@kblank2 We're with you on the Healthspo idea!,2012
225298704096174082,2012-07-17 18:39:31+00:00,RT @sbkitchens: A week in summer soups continues with pea &amp; avocado @goodhealth ! http://twitter.com/SBKitchens/status/225286588396085249/photo/1 COOL! what did ya think?,goodhealth,RT @sbkitchens: A week in summer soups continues with pea &amp; avocado @goodhealth ! ,2012
225258162612215808,2012-07-17 15:58:25+00:00,The world's craziest work out! #VideooftheWeek http://ow.ly/ciyTb,goodhealth,The world's craziest work out! #VideooftheWeek ,2012
225255659451584514,2012-07-17 15:48:28+00:00,What do you guys think about ThinSpo aka Thinspiration? What about FitSpo aka Fitness Inspiration?,goodhealth,What do you guys think about ThinSpo aka Thinspiration? What about FitSpo aka Fitness Inspiration?,2012
225255384598843392,2012-07-17 15:47:23+00:00,"@hellogiggles shares how one skinny-obsessed blogger calls SI Swimsuit cover model Kate Upton FAT?! Wait, what?! http://ow.ly/cixpk",goodhealth,"@hellogiggles shares how one skinny-obsessed blogger calls SI Swimsuit cover model Kate Upton FAT?! Wait, what?! ",2012
225245283980816385,2012-07-17 15:07:15+00:00,"hey @roccodispirito don't leave out @goodhealth The Butter Vs. Margarine war rages on http://www.health.com/health/gallery/0,,20509217,00.html",goodhealth,hey @roccodispirito don't leave out @goodhealth The Butter Vs. Margarine war rages on ,2012
225244334243577857,2012-07-17 15:03:28+00:00,@EatThisNotThat gives us a quick list of pretty pointless grocery store finds. Pretty interesting too... http://ow.ly/ciqN8,goodhealth,@EatThisNotThat gives us a quick list of pretty pointless grocery store finds. Pretty interesting too... ,2012
223892173127561216,2012-07-13 21:30:28+00:00,31 SUPERFOOD secrets to a long and healthy life! http://ow.ly/cdGYu,goodhealth,31 SUPERFOOD secrets to a long and healthy life! ,2012
223848074999644160,2012-07-13 18:35:14+00:00,3 Weight Loss Strategies PROVEN to work http://ow.ly/cdzCI,goodhealth,3 Weight Loss Strategies PROVEN to work ,2012
223504591092854785,2012-07-12 19:50:21+00:00,"#RecipeoftheDay http://ow.ly/ccxIq Pizza With Prosciutto, Tomatoes, and Parmesan Cheese",goodhealth,#RecipeoftheDay ,2012
223502750091198464,2012-07-12 19:43:02+00:00,@foxnewsmagazine Secrets to summer hair help can be found next to the milk apparently... http://ow.ly/ccx31,goodhealth,@foxnewsmagazine Secrets to summer hair help can be found next to the milk apparently... ,2012
223501670989049858,2012-07-12 19:38:45+00:00,"Wow! @FitSugar says you can save 750 calories (without even noticing, barely) by making these food swaps: http://ow.ly/ccwDk",goodhealth,"Wow! @FitSugar says you can save 750 calories (without even noticing, barely) by making these food swaps: ",2012
222778662364258304,2012-07-10 19:45:46+00:00,New study: Babies with pets don't seem to get colds http://ow.ly/c8CE2,goodhealth,New study: Babies with pets don't seem to get colds ,2012
222419442657796096,2012-07-09 19:58:22+00:00,what's for dinner? http://ow.ly/c7vnW,goodhealth,what's for dinner? ,2012
222417450342420481,2012-07-09 19:50:27+00:00,New study finds flip flops are worse for your feet than heels! http://ow.ly/c6MKR,goodhealth,New study finds flip flops are worse for your feet than heels! ,2012
222417443975475200,2012-07-09 19:50:25+00:00,Shhh...secrets of the world's healthiest women http://ow.ly/c6HBr,goodhealth,Shhh...secrets of the world's healthiest women ,2012
222388061965795329,2012-07-09 17:53:40+00:00,Did you hear? FLA suffering from scary TB outbreak but the public wasn't informed. http://ow.ly/c7hms,goodhealth,Did you hear? FLA suffering from scary TB outbreak but the public wasn't informed. ,2012
222387178951553024,2012-07-09 17:50:09+00:00,"RT @thedeaconblue makes a good point, dontcha think?",goodhealth,"RT @thedeaconblue makes a good point, dontcha think?",2012
222375225239683073,2012-07-09 17:02:39+00:00,"Should a movie with a smoking scene automatically trigger an R rating? Read more, and tell us when you think http://ow.ly/c7bbC",goodhealth,"Should a movie with a smoking scene automatically trigger an R rating? Read more, and tell us when you think ",2012
222370230704410627,2012-07-09 16:42:49+00:00,Looking for a simple summer dinner for tonight? We've got 8! http://ow.ly/c78GK,goodhealth,Looking for a simple summer dinner for tonight? We've got 8! ,2012
220961678324543488,2012-07-05 19:25:44+00:00,RT @foxnewsmagazine: Traveling this weekend? Make sure you check out these airline-approved beauty kits! http://magazine.foxnews.com/style-beauty/airline-approved-beauty-kits,goodhealth,RT @foxnewsmagazine: Traveling this weekend? Make sure you check out these airline-approved beauty kits! ,2012
220945193598332930,2012-07-05 18:20:13+00:00,Confused about the vitamin D? Click for the latest on how much you need to prevent fractures. http://ow.ly/c2cje,goodhealth,Confused about the vitamin D? Click for the latest on how much you need to prevent fractures. ,2012
220916360627240960,2012-07-05 16:25:39+00:00,"RT @glamourmag: #Health controversy: experts say beware of the get-skinny-fast ""OMG Diet"" http://glmr.me/Ny8gxe",goodhealth,"RT @glamourmag: #Health controversy: experts say beware of the get-skinny-fast ""OMG Diet"" ",2012
220915186054348801,2012-07-05 16:20:59+00:00,Indulge a little too much at yesterdays 4th of July BBQ? @FitSugar can help get you back on track http://ow.ly/c2lcu,goodhealth,Indulge a little too much at yesterdays 4th of July BBQ? @FitSugar can help get you back on track ,2012
220266952327823362,2012-07-03 21:25:08+00:00,"Grilled chicken is a cookout staple, but that doesn't mean it has to be boring! #HappyJuly4 http://ow.ly/bZSNE",goodhealth,"Grilled chicken is a cookout staple, but that doesn't mean it has to be boring! #HappyJuly4 ",2012
220260739338866689,2012-07-03 21:00:27+00:00,"These easy-peasy, healthy pizza recipes are sure to please the kids in attendance at your Independence Day hangout http://ow.ly/bZSBP",goodhealth,"These easy-peasy, healthy pizza recipes are sure to please the kids in attendance at your Independence Day hangout ",2012
218337082601512960,2012-06-28 13:36:31+00:00,THANKS! RT @carlyochinero: @Logan_M_Cox I have been reading Casey's @goodhealth magazine and I love it!!,goodhealth,THANKS! RT @carlyochinero: @Logan_M_Cox I have been reading Casey's @goodhealth magazine and I love it!!,2012
218337002884567040,2012-06-28 13:36:12+00:00,We love Frozen Peppermint Pattys! RT @buzzvitamins: @KellyOlexa @goodhealth I choose the York mini!,goodhealth,We love Frozen Peppermint Pattys! RT @buzzvitamins: @KellyOlexa @goodhealth I choose the York mini!,2012
218336915412365313,2012-06-28 13:35:51+00:00,RT @msdatinggoddess: MsDatingGoddess: #Dating Stories is out! http://bit.ly/sj54dF ▸ Top stories today via @goodhealth,goodhealth,RT @msdatinggoddess: MsDatingGoddess: #Dating Stories is out! ,2012
218336891160895489,2012-06-28 13:35:46+00:00,RT @kellyolexa: 8 Poolside treats under 80 calories via @goodhealth http://ow.ly/bQuAE #fitfluential #EAT,goodhealth,RT @kellyolexa: 8 Poolside treats under 80 calories via @goodhealth ,2012
218336868293550080,2012-06-28 13:35:40+00:00,"RT @algittleman: In Health Magazine @goodhealth Rebecca Romijn says the Fat Flush Cran-Water is her ""go-to for losing 5-10 lbs!""...",goodhealth,"RT @algittleman: In Health Magazine @goodhealth Rebecca Romijn says the Fat Flush Cran-Water is her ""go-to for losing 5-10 lbs!""...",2012
218336800589090816,2012-06-28 13:35:24+00:00,RT @searssportshoes: Discover which foods are best and worst for your digestive system with the help of this @goodhealth article:...,goodhealth,RT @searssportshoes: Discover which foods are best and worst for your digestive system with the help of this @goodhealth article:...,2012
218336772743106561,2012-06-28 13:35:17+00:00,"RT @jesscreating: These look like a yummy snack to have handy! Chocolate Peanut-Butter Energy Bars from @goodhealth http://www.health.com/health/recipe/0,,50400000122274,00.html",goodhealth,RT @jesscreating: These look like a yummy snack to have handy! Chocolate Peanut-Butter Energy Bars from @goodhealth ,2012
218336719475449856,2012-06-28 13:35:05+00:00,"RT @doterravan: Patchouli oil is incredibly complimentary to physical exercises that connect spirit and body such as Yoga, Tai chi, or...",goodhealth,"RT @doterravan: Patchouli oil is incredibly complimentary to physical exercises that connect spirit and body such as Yoga, Tai chi, or...",2012
218336664290996225,2012-06-28 13:34:51+00:00,RT @dove: Our Frizz-Free Shine Cream-Serum got a Health 2012 Beauty Award! RT to share your Dove love with @goodhealth! http://bit.ly/I5OB68,goodhealth,RT @dove: Our Frizz-Free Shine Cream-Serum got a Health 2012 Beauty Award! RT to share your Dove love with @goodhealth! ,2012
218012132032258048,2012-06-27 16:05:17+00:00,Weight Loss News: Hormone ‘Ratio’ May Show Which Dieters Will Keep Pounds Off http://ow.ly/bRkRb,goodhealth,Weight Loss News: Hormone ‘Ratio’ May Show Which Dieters Will Keep Pounds Off ,2012
217741587088801792,2012-06-26 22:10:14+00:00,Shocker! ‘Dessert’ With Breakfast Boosts Weight Loss http://ow.ly/bPObg,goodhealth,Shocker! ‘Dessert’ With Breakfast Boosts Weight Loss ,2012
217732630995673089,2012-06-26 21:34:39+00:00,23 SUPERFRUITS you need to be eating right now! http://ow.ly/bQtPW,goodhealth,23 SUPERFRUITS you need to be eating right now! ,2012
217681254370390016,2012-06-26 18:10:30+00:00,6 Foods That Fight Cancer http://ow.ly/bPNV9,goodhealth,6 Foods That Fight Cancer ,2012
217632757768134656,2012-06-26 14:57:47+00:00,RT @Eniva: RT @goodhealth Good News! Even Moderate Exercise Might Cut Breast Cancer Risk http://ow.ly/bOdYX,goodhealth,RT @Eniva: RT @goodhealth Good News! Even Moderate Exercise Might Cut Breast Cancer Risk ,2012
217632704034910208,2012-06-26 14:57:34+00:00,RT @FitCelebIntern: @StacyLondonSays Reveals What to Wear to @goodhealth Readers! #FitCeleb #Fashion #LookGoodFeelGood,goodhealth,RT @FitCelebIntern: @StacyLondonSays Reveals What to Wear to @goodhealth Readers! #FitCeleb #Fashion #LookGoodFeelGood,2012
217340225423290368,2012-06-25 19:35:22+00:00,Our recipes from the July/August issue are live on FB! Check them all out here: http://ow.ly/bOAOg,goodhealth,Our recipes from the July/August issue are live on FB! Check them all out here: ,2012
217337658446323715,2012-06-25 19:25:10+00:00,Good News! Even Moderate Exercise Might Cut Breast Cancer Risk http://ow.ly/bOdYX,goodhealth,Good News! Even Moderate Exercise Might Cut Breast Cancer Risk ,2012
216672034254626816,2012-06-23 23:20:13+00:00,WOW Researchers can see love and lust in your brain and track where it's going http://ow.ly/bMc5i,goodhealth,WOW Researchers can see love and lust in your brain and track where it's going ,2012
215949303708008449,2012-06-21 23:28:20+00:00,Heart Attacks Can Trigger Post-Traumatic Stress http://ow.ly/bKmvV,goodhealth,Heart Attacks Can Trigger Post-Traumatic Stress ,2012
215917148667772928,2012-06-21 21:20:34+00:00,"Eating Disorders Hitting Women Over 50, Study Finds http://ow.ly/bJI4U",goodhealth,"Eating Disorders Hitting Women Over 50, Study Finds ",2012
215889723300909056,2012-06-21 19:31:35+00:00,Getting away this weekend? @fitsugar to the rescue with these great weekend bags! http://ow.ly/byEzh,goodhealth,Getting away this weekend? @fitsugar to the rescue with these great weekend bags! ,2012
215573559878230016,2012-06-20 22:35:16+00:00,Ever wonder why seemingly sane people love indoor tanning? The answer is here http://ow.ly/bIjnL,goodhealth,Ever wonder why seemingly sane people love indoor tanning? The answer is here ,2012
215509425782407168,2012-06-20 18:20:25+00:00,"Nearly 50 Million uninsured Americans, according to a new report. Outrageous? http://ow.ly/bHGU7",goodhealth,"Nearly 50 Million uninsured Americans, according to a new report. Outrageous? ",2012
215216188119203841,2012-06-19 22:55:12+00:00,Do you buy this? Discount foods may lead to a fatter population http://ow.ly/bGAFJ,goodhealth,Do you buy this? Discount foods may lead to a fatter population ,2012
215213710204088320,2012-06-19 22:45:21+00:00,New research shows loneliness can hurt your health http://ow.ly/bFYiQ,goodhealth,New research shows loneliness can hurt your health ,2012
215152431229706240,2012-06-19 18:41:51+00:00,Yikes! More Than Half of Resident Docs Have Worked While Sick! http://ow.ly/bGAwy,goodhealth,Yikes! More Than Half of Resident Docs Have Worked While Sick! ,2012
214772538184708096,2012-06-18 17:32:18+00:00,8 Sweet and Salty Snacks Under 80 Calories http://ow.ly/bEJbC,goodhealth,8 Sweet and Salty Snacks Under 80 Calories ,2012
214149213028749313,2012-06-17 00:15:25+00:00,5 Surprising Things You Don’t Have to Buy Organic http://ow.ly/bCv2O,goodhealth,5 Surprising Things You Don’t Have to Buy Organic ,2012
214028473226903552,2012-06-16 16:15:39+00:00,"Dad’s Love Can Be Crucial for Happy Childhood, Study Confirms http://ow.ly/bCv0D",goodhealth,"Dad’s Love Can Be Crucial for Happy Childhood, Study Confirms ",2012
213730793204367362,2012-06-15 20:32:46+00:00,Last Minute Healthy Father's Day Gifts for All Dads http://ow.ly/bC3qE,goodhealth,Last Minute Healthy Father's Day Gifts for All Dads ,2012
213707174344536066,2012-06-15 18:58:55+00:00,"Yum, scallops with roasted pepper butter sauce! #RecipeoftheDay http://ow.ly/bBUPV",goodhealth,"Yum, scallops with roasted pepper butter sauce! #RecipeoftheDay ",2012
213326363397066752,2012-06-14 17:45:43+00:00,"@fitsugar shows us what 100 calories looks like in chip-and-dip form! Wow, some definitely surprised us! http://ow.ly/byEgh",goodhealth,"@fitsugar shows us what 100 calories looks like in chip-and-dip form! Wow, some definitely surprised us! ",2012
213322068433960960,2012-06-14 17:28:39+00:00,Ditch 5 Pounds Without Trying (from People who Have!) http://ow.ly/bAg3D,goodhealth,Ditch 5 Pounds Without Trying (from People who Have!) ,2012
213296140752392193,2012-06-14 15:45:37+00:00,Recipe of the day: Italian Potato Torta! Let us know if it turns into your lunch! #RecipeoftheDay http://ow.ly/bzPoZ,goodhealth,Recipe of the day: Italian Potato Torta! Let us know if it turns into your lunch! #RecipeoftheDay ,2012
213259932454223874,2012-06-14 13:21:44+00:00,"News: Obesity, Depression Blamed for Daytime Sleepiness ‘Epidemic’ http://ow.ly/bzMkw",goodhealth,"News: Obesity, Depression Blamed for Daytime Sleepiness ‘Epidemic’ ",2012
212958017728167937,2012-06-13 17:22:02+00:00,Thanks @fitsugar for giving us 16 healthy new wrap recipes! What are you guys having for lunch today? http://ow.ly/byDH8,goodhealth,Thanks @fitsugar for giving us 16 healthy new wrap recipes! What are you guys having for lunch today? ,2012
212640025320505347,2012-06-12 20:18:27+00:00,RT @benjplackett: @goodhealth both these women are health legends - I want to be their friends. http://bbc.in/Ms8s1u http://bit.ly/IW44aH,goodhealth,RT @benjplackett: @goodhealth both these women are health legends - I want to be their friends. ,2012
212584592564158465,2012-06-12 16:38:11+00:00,News: Diabetes Drugs Linked to Vision Problems http://ow.ly/bwTIt,goodhealth,News: Diabetes Drugs Linked to Vision Problems ,2012
212557680940822529,2012-06-12 14:51:14+00:00,TV Anchor Robin Roberts Has Rare Bone Marrow Disorder http://ow.ly/bwFp1,goodhealth,TV Anchor Robin Roberts Has Rare Bone Marrow Disorder ,2012
212286908842262528,2012-06-11 20:55:17+00:00,New ways to save big on beauty and grooming products http://ow.ly/bv3Xn,goodhealth,New ways to save big on beauty and grooming products ,2012
212209196421222403,2012-06-11 15:46:29+00:00,Science proves it! You eat more (and more fattening foods) when you are sleepy http://ow.ly/bv49w,goodhealth,Science proves it! You eat more (and more fattening foods) when you are sleepy ,2012
212022653035364352,2012-06-11 03:25:14+00:00,31 Ways to Energize Your Workout Today! http://ow.ly/btL44,goodhealth,31 Ways to Energize Your Workout Today! ,2012
211545818346430464,2012-06-09 19:50:28+00:00,"Mark Bittman's lobster rolls, fried shrimp, chowder, and other summer seafood favorites http://ow.ly/btaYw",goodhealth,"Mark Bittman's lobster rolls, fried shrimp, chowder, and other summer seafood favorites ",2012
211125893681262593,2012-06-08 16:01:50+00:00,Lots of kids don't see the dentist. RT if you think something should be done http://ow.ly/brHcs,goodhealth,Lots of kids don't see the dentist. RT if you think something should be done ,2012
211096589496881152,2012-06-08 14:05:23+00:00,Skinny breakfast ideas from Bethenny Frankel http://ow.ly/brHlt,goodhealth,Skinny breakfast ideas from Bethenny Frankel ,2012
210887714806050817,2012-06-08 00:15:23+00:00,8 Natural Remedies That May Help You Sleep http://ow.ly/bq46B,goodhealth,8 Natural Remedies That May Help You Sleep ,2012
210819436574294018,2012-06-07 19:44:05+00:00,Fats You Can—and Should—Eat http://ow.ly/bqWtO,goodhealth,Fats You Can—and Should—Eat ,2012
210791523950919681,2012-06-07 17:53:10+00:00,13 Tips for Saving Money on Prescription Drugs http://ow.ly/bqMch,goodhealth,13 Tips for Saving Money on Prescription Drugs ,2012
210766975939522560,2012-06-07 16:15:37+00:00,"We've added new tips to our hot weight loss board, Lose 10 Pounds! Check it out http://ow.ly/bq4D9",goodhealth,"We've added new tips to our hot weight loss board, Lose 10 Pounds! Check it out ",2012
210401153219960832,2012-06-06 16:01:58+00:00,Little Daily Tricks to Wake Up Slimmer http://ow.ly/boXev,goodhealth,Little Daily Tricks to Wake Up Slimmer ,2012
210068263491739648,2012-06-05 17:59:11+00:00,"The many, many benefits of water. RT if you are sipping now http://ow.ly/bnup2",goodhealth,"The many, many benefits of water. RT if you are sipping now ",2012
210014541894000640,2012-06-05 14:25:43+00:00,Would you take this test that can predict if you will die young? http://ow.ly/bn5Da,goodhealth,Would you take this test that can predict if you will die young? ,2012
209759741663129602,2012-06-04 21:33:14+00:00,This news about breastfeeding doesn't surprise us http://ow.ly/bmb8W,goodhealth,This news about breastfeeding doesn't surprise us ,2012
209756244263710720,2012-06-04 21:19:20+00:00,RT @raes0fsunshine: Yes! An article written by @goodhealth food labels. There are too many definitions of #healthy http://alturl.com/isgoy,goodhealth,RT @raes0fsunshine: Yes! An article written by @goodhealth food labels. There are too many definitions of #healthy ,2012
209747693696860161,2012-06-04 20:45:21+00:00,New strategies for avoiding knee pain (RT to anyone you know who's in training) http://ow.ly/bliDp,goodhealth,New strategies for avoiding knee pain (RT to anyone you know who's in training) ,2012
209720469035814914,2012-06-04 18:57:10+00:00,Who doesn't want trimmer thighs?! RT @thebendigirl: My latest @goodhealth Magic Yoga Move! http://www.kristinmcgee.com/yoga/?p=8698 http://fb.me/1Xl9wHcgK,goodhealth,Who doesn't want trimmer thighs?! RT @thebendigirl: My latest @goodhealth Magic Yoga Move! ,2012
209718902731702273,2012-06-04 18:50:57+00:00,Welcome to the team Ben! RT @roseveleth: Woot! RT @BenjPlackett: first day interning with @goodhealth !,goodhealth,Welcome to the team Ben! RT @roseveleth: Woot! RT @BenjPlackett: first day interning with @goodhealth !,2012
209718596950175744,2012-06-04 18:49:44+00:00,Check out what blogger @christina615 had to say about our Sweet Potato and Spinach Quesadilla. HINT: She loved them =) http://ow.ly/blVbE,goodhealth,Check out what blogger @christina615 had to say about our Sweet Potato and Spinach Quesadilla. HINT: She loved them =) ,2012
209716841550053376,2012-06-04 18:42:46+00:00,Healthy or just hype? Are you being fooled by food labels? http://ow.ly/blUgT,goodhealth,Healthy or just hype? Are you being fooled by food labels? ,2012
209655236661493760,2012-06-04 14:37:58+00:00,Newsflash: Bedbug bombs and foggers don't work (but they might make you sick) http://ow.ly/blqID,goodhealth,Newsflash: Bedbug bombs and foggers don't work (but they might make you sick) ,2012
209631851587977217,2012-06-04 13:05:02+00:00,"RT @Novartis: Did you know #cats and #dogs can be allergic to common allergens like pollen, dust mites or food? http://bit.ly/HFu5Ip",goodhealth,"RT @Novartis: Did you know #cats and #dogs can be allergic to common allergens like pollen, dust mites or food? ",2012
209631831342055425,2012-06-04 13:04:58+00:00,RT @DanaTheus: Why Work-Life Balance is Dangerous http://goo.gl/Aw4vM via @JasonLauritsen,goodhealth,RT @DanaTheus: Why Work-Life Balance is Dangerous ,2012
209631748093509632,2012-06-04 13:04:38+00:00,"RT @DeirdreRawlings: ""There are no failures; just experiences and your reactions to them."" – Tom Krause",goodhealth,"RT @DeirdreRawlings: ""There are no failures; just experiences and your reactions to them."" – Tom Krause",2012
209631648931786753,2012-06-04 13:04:14+00:00,RT @medicaid: HOPF: Cigarette tax to support Medicaid system will push smokers to other states - Quincy Herald Whig http://bit.ly/Lghr4e,goodhealth,RT @medicaid: HOPF: Cigarette tax to support Medicaid system will push smokers to other states - Quincy Herald Whig ,2012
209410472288587776,2012-06-03 22:25:21+00:00,CORN! Fresh recipe ideas for your summer fave http://ow.ly/bkilv,goodhealth,CORN! Fresh recipe ideas for your summer fave ,2012
209284673963163650,2012-06-03 14:05:29+00:00,Skinny Sunday Morning Breakfast Tips from Bethenny Frankel http://ow.ly/bkfAG,goodhealth,Skinny Sunday Morning Breakfast Tips from Bethenny Frankel ,2012
209010293613936641,2012-06-02 19:55:11+00:00,News: 200 minutes of vigorous exercise can keep your arteries clean in middle age http://ow.ly/bi9rP,goodhealth,News: 200 minutes of vigorous exercise can keep your arteries clean in middle age ,2012
208996831370297345,2012-06-02 19:01:42+00:00,"9 Muthwatering Barbecue Recipes (healthy versions, of course!) http://ow.ly/bjE2q",goodhealth,"9 Muthwatering Barbecue Recipes (healthy versions, of course!) ",2012
208987636445093888,2012-06-02 18:25:09+00:00,"Docs and patients don't communicate, finds new study. Here's what to do http://ow.ly/bjqbe",goodhealth,"Docs and patients don't communicate, finds new study. Here's what to do ",2012
208727638720782337,2012-06-02 01:12:01+00:00,"New study finds you need a daily ""dose"" of chocolate to protect your heart. Innoculate away! http://ow.ly/bjq1i",goodhealth,"New study finds you need a daily ""dose"" of chocolate to protect your heart. Innoculate away! ",2012
208691990618054657,2012-06-01 22:50:22+00:00,10 Fun Ways to Get Fit WITHOUT the Gym http://ow.ly/bguRc,goodhealth,10 Fun Ways to Get Fit WITHOUT the Gym ,2012
208691989733048321,2012-06-01 22:50:22+00:00,Use that phone in your hand to help you lose weight. Here's how http://ow.ly/bi8Xh,goodhealth,Use that phone in your hand to help you lose weight. Here's how ,2012
208678145006649344,2012-06-01 21:55:21+00:00,Cookout! Best and Worst Hot Dogs for Your Grill or Picnic http://ow.ly/bdvfk,goodhealth,Cookout! Best and Worst Hot Dogs for Your Grill or Picnic ,2012
208673112164806657,2012-06-01 21:35:21+00:00,Set sail for paradise with our latest sweeps that will send you and a guest to The Westin Resort and Casino in Aruba! http://bit.ly/KnkVaV,goodhealth,Set sail for paradise with our latest sweeps that will send you and a guest to The Westin Resort and Casino in Aruba! ,2012
208598934027911168,2012-06-01 16:40:36+00:00,"Optimism, laughter really do extend life, finds new research http://ow.ly/bgueW",goodhealth,"Optimism, laughter really do extend life, finds new research ",2012
208597603640815616,2012-06-01 16:35:18+00:00,16 Little Ways To Lose Weight http://ow.ly/bhHnU,goodhealth,16 Little Ways To Lose Weight ,2012
208592567112179712,2012-06-01 16:15:18+00:00,RT @womensmedicine: The literal chemistry of love http://bit.ly/y5iWlE So interesting! via @goodhealth #health,goodhealth,RT @womensmedicine: The literal chemistry of love ,2012
208581388964872192,2012-06-01 15:30:53+00:00,Happy National Donut Day! Yummm! Ps. These sweet treats CAN be healthy--we swear! http://ow.ly/biBn9,goodhealth,Happy National Donut Day! Yummm! Ps. These sweet treats CAN be healthy--we swear! ,2012
208578583533322240,2012-06-01 15:19:44+00:00,Thanks for the follow-loveRT @fariniamujica: #FF #Health #Beauty !!! @AcneSkinSite @nutritionworld @goodhealth Happy Friday!!!,goodhealth,Thanks for the follow-loveRT @fariniamujica: #FF #Health #Beauty !!! @AcneSkinSite @nutritionworld @goodhealth Happy Friday!!!,2012
208575013643747328,2012-06-01 15:05:33+00:00,Simple Summer Fruit Cobblers...YUMMM http://ow.ly/bf0wg,goodhealth,Simple Summer Fruit Cobblers...YUMMM ,2012
208556307156959233,2012-06-01 13:51:13+00:00,Happy National Donut Day! http://ow.ly/bioER,goodhealth,Happy National Donut Day! ,2012
208353970278776832,2012-06-01 00:27:12+00:00,Lose 5 Pounds Fast! FREE meal plan here http://ow.ly/bhHyV,goodhealth,Lose 5 Pounds Fast! FREE meal plan here ,2012
