Number,Date_Time,info,source,Core_info_final,year
117248106768244737,2011-09-23 14:45:01+00:00,RT @foxnewshealth: 6 Ways To Sharpen Your #Memory http://www.foxnews.com/health/2011/09/20/6-ways-to-sharpen-your-memory/,goodhealth,RT @foxnewshealth: 6 Ways To Sharpen Your #Memory ,2011
117244556466065408,2011-09-23 14:30:55+00:00,Wanda Sykes Had a Double Mastectomy: http://bit.ly/ozEvQf [via @PeopleMag] See which other celebs fought breast cancer: http://bit.ly/qocbm9,goodhealth,Wanda Sykes Had a Double Mastectomy: ,2011
117232436512952320,2011-09-23 13:42:45+00:00,RT @fgfitness: 5 Ways to Keep Your Workouts From Falling By the Wayside: http://bit.ly/qUbKjN #FitnessFriday,goodhealth,RT @fgfitness: 5 Ways to Keep Your Workouts From Falling By the Wayside: ,2011
116986308169170945,2011-09-22 21:24:44+00:00,@donnatobia Sounds delicious! Tweet a picture!,goodhealth,@donnatobia Sounds delicious! Tweet a picture!,2011
116983865075179520,2011-09-22 21:15:01+00:00,What's for dinner tonight? Try one of our 20 easy meals sure to be a hit with the whole family: http://bit.ly/dHAlxk,goodhealth,What's for dinner tonight? Try one of our 20 easy meals sure to be a hit with the whole family: ,2011
116961228366151680,2011-09-22 19:45:04+00:00,Could you be at risk for #psoriatic #arthritis? Find out here: http://bit.ly/n3FmGa,goodhealth,Could you be at risk for #psoriatic #arthritis? Find out here: ,2011
116942343462076417,2011-09-22 18:30:02+00:00,On this week's Healthy Cooking on the Cheap menu from @EatLiveRun - 3 #vegetarian comfort food recipes: http://bit.ly/nnwbq9,goodhealth,On this week's Healthy Cooking on the Cheap menu from @EatLiveRun - 3 #vegetarian comfort food recipes: ,2011
116904607288004608,2011-09-22 16:00:05+00:00,"If anyone knows how to get into amazing shape fast, it's @Bethenny. Master her supercharged 15-minute yoga routine: http://bit.ly/ohJB4H",goodhealth,"If anyone knows how to get into amazing shape fast, it's @Bethenny. Master her supercharged 15-minute yoga routine: ",2011
116885719057838080,2011-09-22 14:45:01+00:00,RT @HealthyLiving: A look inside the world of a competitive triathlete http://huff.to/oCAgQz,goodhealth,RT @HealthyLiving: A look inside the world of a competitive triathlete ,2011
116868544716738560,2011-09-22 13:36:47+00:00,People with #depression are more likely to have a #stroke than their mentally healthy peers: http://bit.ly/nE42N5,goodhealth,People with #depression are more likely to have a #stroke than their mentally healthy peers: ,2011
116636581208662018,2011-09-21 22:15:02+00:00,What we're loving right now: workouts you can do anywhere! Would you ever do this one at your office? http://bit.ly/pNremT,goodhealth,What we're loving right now: workouts you can do anywhere! Would you ever do this one at your office? ,2011
116620671894818816,2011-09-21 21:11:49+00:00,@CaitLouiseM Let us know how it turns out!,goodhealth,@CaitLouiseM Let us know how it turns out!,2011
116617704269557760,2011-09-21 21:00:02+00:00,Cooler temps call for warmer meals! We're loving this #recipe of the day - Spicy Southwestern Black Bean Chili: http://bit.ly/qPRbRD,goodhealth,Cooler temps call for warmer meals! We're loving this #recipe of the day - Spicy Southwestern Black Bean Chili: ,2011
116598831948365824,2011-09-21 19:45:02+00:00,From our weight loss blogger @CarrotsNCake: RT @feelgreatweight: No Time to Work Out? Schedule Exercise Into Your Day! http://bit.ly/nUzZqE,goodhealth,From our weight loss blogger @CarrotsNCake: RT @feelgreatweight: No Time to Work Out? Schedule Exercise Into Your Day! ,2011
116579959010627584,2011-09-21 18:30:02+00:00,Weigh in on today's #QuickPick: What's your go-to family dinner? Vote here: http://bit.ly/cROFSy Any nutritious recipes to share?,goodhealth,Weigh in on today's #QuickPick: What's your go-to family dinner? Vote here: ,2011
116561078162427904,2011-09-21 17:15:01+00:00,RT @VitalJuice: Try @bethenny Frankel's workout at home: http://vitaljuice.com/ecs/14509.htm,goodhealth,RT @VitalJuice: Try @bethenny Frankel's workout at home: ,2011
116542255275311104,2011-09-21 16:00:13+00:00,Presenting the Best New Eats of 2011! http://bit.ly/pLHcDt We put 500 new convenience foods to the test. Shop smarter with our list!,goodhealth,Presenting the Best New Eats of 2011! ,2011
116523336233795586,2011-09-21 14:45:02+00:00,RT @cnnhealth: Overeating? You may eat less if you use your non-dominant hand #health #cnn http://on.cnn.com/pIIo0f,goodhealth,RT @cnnhealth: Overeating? You may eat less if you use your non-dominant hand #health #cnn ,2011
116506042141126656,2011-09-21 13:36:19+00:00,#Diabetes dramatically increases risk of developing #Alzheimers or other dementia later in life according to new study: http://bit.ly/p58vRD,goodhealth,#Diabetes dramatically increases risk of developing #Alzheimers or other dementia later in life according to new study: ,2011
116293065425162240,2011-09-20 23:30:02+00:00,Not in the mood? Have a headache? Stop using these 6 (bad!) excuses to skip sex: http://bit.ly/qQES6e,goodhealth,Not in the mood? Have a headache? Stop using these 6 (bad!) excuses to skip sex: ,2011
116274190952308736,2011-09-20 22:15:02+00:00,15 must-know facts if you're considering surgery to fix bladder problems: http://bit.ly/qAOHDX,goodhealth,15 must-know facts if you're considering surgery to fix bladder problems: ,2011
116255319398678530,2011-09-20 21:00:02+00:00,Night owls are more likely to be overweight than adults who go to bed earlier + eat most of their calories before 8pm: http://bit.ly/pCKXAL,goodhealth,Night owls are more likely to be overweight than adults who go to bed earlier + eat most of their calories before 8pm: ,2011
116236446104428546,2011-09-20 19:45:02+00:00,"If you have a loved one with #rheumatoid #arthritis or any other chronic disease, read on for 12 ways you can help: http://bit.ly/lVsxWj",goodhealth,"If you have a loved one with #rheumatoid #arthritis or any other chronic disease, read on for 12 ways you can help: ",2011
116227631770374144,2011-09-20 19:10:01+00:00,Diet Tricks the Pros Tell Their Friends: http://bit.ly/q1z6v4 Anything to add to the list?,goodhealth,Diet Tricks the Pros Tell Their Friends: ,2011
116217570385858560,2011-09-20 18:30:02+00:00,Turned prepared foods into a fab dinner with today's #recipe of the day - Chili-Glazed Salmon: http://bit.ly/nz6nYV,goodhealth,Turned prepared foods into a fab dinner with today's #recipe of the day - Chili-Glazed Salmon: ,2011
116198695225131009,2011-09-20 17:15:02+00:00,RT @Cooking_Light: Don't let the heirloom's often blemished exterior fool you--what lies beneath is absolutely delicious! http://ow.ly/6znLO,goodhealth,RT @Cooking_Light: Don't let the heirloom's often blemished exterior fool you--what lies beneath is absolutely delicious! ,2011
116179813185757184,2011-09-20 16:00:00+00:00,Fall brings delicious fresh fruits that make especially mouthwatering desserts. Enjoy these low-cal sweets: http://bit.ly/al8xPf,goodhealth,Fall brings delicious fresh fruits that make especially mouthwatering desserts. Enjoy these low-cal sweets: ,2011
116160945260216320,2011-09-20 14:45:02+00:00,RT @fitsugar: Jump on the elliptical and burn some #calories with this cardio #workout http://bit.ly/nhOq0V,goodhealth,RT @fitsugar: Jump on the elliptical and burn some #calories with this cardio #workout ,2011
116152702983094272,2011-09-20 14:12:17+00:00,"@bobiguzman @JTCazkalera @VJZoel You're all right, it's calcium. 10 points! :)",goodhealth,"@bobiguzman @JTCazkalera @VJZoel You're all right, it's calcium. 10 points! :)",2011
116144870434938880,2011-09-20 13:41:09+00:00,"Pop Quiz! What do yogurt, spinach, tuna, and cheese have in common? Answer here: http://bit.ly/a2eV9K",goodhealth,"Pop Quiz! What do yogurt, spinach, tuna, and cheese have in common? Answer here: ",2011
115896710106071040,2011-09-19 21:15:03+00:00,Deep Dark Chocolate Layer Cake. Amaretto Cheesecake. You can have these and more with our lightened cake recipes: http://bit.ly/f161Aq,goodhealth,Deep Dark Chocolate Layer Cake. Amaretto Cheesecake. You can have these and more with our lightened cake recipes: ,2011
115874051389538304,2011-09-19 19:45:01+00:00,Can't get enough of the fall flavors in today's #recipe of the day - Rustic Plum-and-Almond Tart: http://bit.ly/pWpDZO,goodhealth,Can't get enough of the fall flavors in today's #recipe of the day - Rustic Plum-and-Almond Tart: ,2011
115857435977195520,2011-09-19 18:38:59+00:00,RT @TIMEHealthland: No downside: exercise helps you quit smoking. Both improve your heart health and lower cancer risk http://ti.me/rhjWcO,goodhealth,RT @TIMEHealthland: No downside: exercise helps you quit smoking. Both improve your heart health and lower cancer risk ,2011
115836308739461120,2011-09-19 17:15:02+00:00,#QuickPick: What's your favorite caffeinated sip? Vote here: http://bit.ly/cROFSy,goodhealth,#QuickPick: What's your favorite caffeinated sip? Vote here: ,2011
115817462896930816,2011-09-19 16:00:09+00:00,Dried-out hair? Splotchy skin? Rough feet? Fix all your September challenges with these easy moves: http://bit.ly/q9ba65,goodhealth,Dried-out hair? Splotchy skin? Rough feet? Fix all your September challenges with these easy moves: ,2011
115798550964748288,2011-09-19 14:45:00+00:00,"RT @fgfitness: We tried a really fun, challenging way to build #core strength and #balance: http://bit.ly/rukLba",goodhealth,"RT @fgfitness: We tried a really fun, challenging way to build #core strength and #balance: ",2011
115780555278262272,2011-09-19 13:33:30+00:00,Happy Monday! What was the healthiest part of your weekend? What healthy goals do you have for the week ahead?,goodhealth,Happy Monday! What was the healthiest part of your weekend? What healthy goals do you have for the week ahead?,2011
114809536010911746,2011-09-16 21:15:01+00:00,"Dining out this weekend? Opt for grilled dishes. Sautées are calorie traps because they require lots of oil, which chefs may use liberally.",goodhealth,"Dining out this weekend? Opt for grilled dishes. Sautées are calorie traps because they require lots of oil, which chefs may use liberally.",2011
114786893635403776,2011-09-16 19:45:02+00:00,4 post-workout dos (and 1 don't) from our friends at @FitSugar: http://bit.ly/oen9y0 How many do you remember to do after #exercising?,goodhealth,4 post-workout dos (and 1 don't) from our friends at @FitSugar: ,2011
114768014485893120,2011-09-16 18:30:01+00:00,"We're reading: Portion Control Plates, U.K. Lifts Ban on Gay Men Donating Blood, Must-Knows About HPV Vaccine Debate: http://bit.ly/mUGjMD",goodhealth,"We're reading: Portion Control Plates, U.K. Lifts Ban on Gay Men Donating Blood, Must-Knows About HPV Vaccine Debate: ",2011
114749140264681472,2011-09-16 17:15:01+00:00,Skip standard frozen cheese #pizza. These flatbreads pack sophisticated tastes in an easy-to-heat meal: http://bit.ly/refJuW #FoodieFriday,goodhealth,Skip standard frozen cheese #pizza. These flatbreads pack sophisticated tastes in an easy-to-heat meal: ,2011
114730266123186176,2011-09-16 16:00:01+00:00,These mouthwatering meatless meals will wow your taste buds: http://bit.ly/njSjvk,goodhealth,These mouthwatering meatless meals will wow your taste buds: ,2011
114711391436419072,2011-09-16 14:45:01+00:00,RT @fgfitness: Kicking up the intensity of your workouts can help you burn three times the calories! http://bit.ly/nB0LqL,goodhealth,RT @fgfitness: Kicking up the intensity of your workouts can help you burn three times the calories! ,2011
114693594312491008,2011-09-16 13:34:18+00:00,#QuickPick: What's your favorite filling breakfast? Vote here: http://bit.ly/cROFSy And tell us - what are you having this morning?,goodhealth,#QuickPick: What's your favorite filling breakfast? Vote here: ,2011
114458505255198720,2011-09-15 22:00:08+00:00,"Kick back with a tall glass of the #drinkoftheday, @Bethenny's Minty Iced Green Tea: http://bit.ly/nB8oQo",goodhealth,"Kick back with a tall glass of the #drinkoftheday, @Bethenny's Minty Iced Green Tea: ",2011
114447623909421057,2011-09-15 21:16:54+00:00,"Breathing problems? Explore treatment options, hear from experts, and connect with fellow patients here: http://bit.ly/hVZr85",goodhealth,"Breathing problems? Explore treatment options, hear from experts, and connect with fellow patients here: ",2011
114405631032692737,2011-09-15 18:30:02+00:00,Today's #recipemakeover from @CaitsPlate - Mini Apple Cider Doughnuts: http://bit.ly/nYpleo,goodhealth,Today's #recipemakeover from @CaitsPlate - Mini Apple Cider Doughnuts: ,2011
114386752415862784,2011-09-15 17:15:01+00:00,"Any tips for curbing those pesky, unhealthy cravings? RT @HealthyLiving: Why we crave the foods we crave http://huff.to/qGQZmo",goodhealth,"Any tips for curbing those pesky, unhealthy cravings? RT @HealthyLiving: Why we crave the foods we crave ",2011
114367933475586048,2011-09-15 16:00:14+00:00,"Depression can happen to anyone, even people who seem to have it all. These celebs have been linked to mental illness: http://bit.ly/pnOC1X",goodhealth,"Depression can happen to anyone, even people who seem to have it all. These celebs have been linked to mental illness: ",2011
114349000076963841,2011-09-15 14:45:00+00:00,"If you had a nightmare last night, try this tip from our friends at @glamourdotcom to #sleep more soundly: http://glmr.me/r4aZsw",goodhealth,"If you had a nightmare last night, try this tip from our friends at @glamourdotcom to #sleep more soundly: ",2011
114330135624298496,2011-09-15 13:30:03+00:00,Teen Driving Restrictions Fail to Curb Fatal Crashes: http://bit.ly/qzEaAS,goodhealth,Teen Driving Restrictions Fail to Curb Fatal Crashes: ,2011
114084765942034432,2011-09-14 21:15:02+00:00,19 weight-loss secrets from around the world: http://bit.ly/p112GN What's the strangest diet tip you've ever heard?,goodhealth,19 weight-loss secrets from around the world: ,2011
114043242152079360,2011-09-14 18:30:02+00:00,Study: IUDs Lower Cervical Cancer Risk: http://bit.ly/nzZyev,goodhealth,Study: IUDs Lower Cervical Cancer Risk: ,2011
114024364348932096,2011-09-14 17:15:01+00:00,#QuickPick: What helps you stick to a workout? Vote here: http://bit.ly/cROFSy,goodhealth,#QuickPick: What helps you stick to a workout? Vote here: ,2011
114005496561811456,2011-09-14 16:00:03+00:00,What's for lunch? Try one of these 8 salads that satisfy: http://bit.ly/9HFHvg,goodhealth,What's for lunch? Try one of these 8 salads that satisfy: ,2011
113986621740810240,2011-09-14 14:45:03+00:00,RT @feelgreatweight: 6 Ways to Avoid Overeating from @CarrotsNCake: http://bit.ly/pBX19m,goodhealth,RT @feelgreatweight: 6 Ways to Avoid Overeating from @CarrotsNCake: ,2011
113968581401776129,2011-09-14 13:33:21+00:00,Do you ever hide symptoms from your doctor? A new study found 43% of people keep depression symptoms to themselves: http://bit.ly/n8nNEb,goodhealth,Do you ever hide symptoms from your doctor? A new study found 43% of people keep depression symptoms to themselves: ,2011
113722370077888513,2011-09-13 21:15:00+00:00,The 10 States Most Addicted to #Smoking: http://bit.ly/r6Jw8z Did your state make the list?,goodhealth,The 10 States Most Addicted to #Smoking: ,2011
113699730609016832,2011-09-13 19:45:02+00:00,Embarrassing Questions Answered: Why did my feet grow during #pregnancy? http://bit.ly/qv0mNv via @WhatTheYuck,goodhealth,Embarrassing Questions Answered: Why did my feet grow during #pregnancy? ,2011
113680882442838018,2011-09-13 18:30:09+00:00,"Try this refreshing, protein-packed #recipe of the day - Shrimp With Feta, Radish, Watercress, and Mint: http://bit.ly/rsgwqA",goodhealth,"Try this refreshing, protein-packed #recipe of the day - Shrimp With Feta, Radish, Watercress, and Mint: ",2011
113661977171214336,2011-09-13 17:15:01+00:00,RT @fitsugar: How eating ice cream and skipping a workout is good for your #health http://bit.ly/nBwed1,goodhealth,RT @fitsugar: How eating ice cream and skipping a workout is good for your #health ,2011
113659606886137856,2011-09-13 17:05:36+00:00,Have you conquered your #heartburn? Send your stories to tellahealthstory@health.com for a chance to appear on Health.com!,goodhealth,Have you conquered your #heartburn? Send your stories to tellahealthstory@health.com for a chance to appear on Health.com!,2011
113643164031651841,2011-09-13 16:00:16+00:00,"Targeting Heart Health May Improve Sex Life, Too: http://bit.ly/qboofq",goodhealth,"Targeting Heart Health May Improve Sex Life, Too: ",2011
113624227529240577,2011-09-13 14:45:01+00:00,RT @Cooking_Light: What are your most memorable cooking mistakes? Here are a few that top our list: http://ow.ly/6smbd,goodhealth,RT @Cooking_Light: What are your most memorable cooking mistakes? Here are a few that top our list: ,2011
113606611414679552,2011-09-13 13:35:01+00:00,RT @lhjHealthLadies: Pushing for ban on deadly strains of E. coli in ground beef. Uh... why were they legal before? http://nyti.ms/oTwpHg,goodhealth,RT @lhjHealthLadies: Pushing for ban on deadly strains of E. coli in ground beef. Uh... why were they legal before? ,2011
113603803730808832,2011-09-13 13:23:52+00:00,There is such a thing as going too often. (The norm is 7 bathroom trips daily.) These tips can help you cut back: http://bit.ly/qHthk8,goodhealth,There is such a thing as going too often. (The norm is 7 bathroom trips daily.) These tips can help you cut back: ,2011
113356243489390592,2011-09-12 21:00:09+00:00,We're making: http://bit.ly/oPdFFX How are you celebrating? RT @My_Recipes: Happy Chocolate Milkshake Day! http://ow.ly/6pTox,goodhealth,We're making: ,2011
113337333721468928,2011-09-12 19:45:00+00:00,We've all been scarred by popping pimples. But doing it right can actually improve your complexion. Follow these steps: http://bit.ly/pMULvZ,goodhealth,We've all been scarred by popping pimples. But doing it right can actually improve your complexion. Follow these steps: ,2011
113280785812946944,2011-09-12 16:00:18+00:00,What's sweet about brown sugar? This baking staple is everything from a natural pest buster to an anti-aging scrub: http://bit.ly/pjFZcu,goodhealth,What's sweet about brown sugar? This baking staple is everything from a natural pest buster to an anti-aging scrub: ,2011
113261859863412738,2011-09-12 14:45:06+00:00,RT @feelgreatweight: What's your fall #fitness goal? Tell us here: http://bit.ly/cROFSy,goodhealth,RT @feelgreatweight: What's your fall #fitness goal? Tell us here: ,2011
113245031858581504,2011-09-12 13:38:14+00:00,"RT @MSNHealth: America is becoming more overweight, and our overall health is declining. How did we get this way? http://pub.vitrue.com/Pa8",goodhealth,"RT @MSNHealth: America is becoming more overweight, and our overall health is declining. How did we get this way? ",2011
112276905247518720,2011-09-09 21:31:14+00:00,@TegiXh Tweet a picture! We love seeing homemade versions of our recipes. Hope it's delish! :-),goodhealth,@TegiXh Tweet a picture! We love seeing homemade versions of our recipes. Hope it's delish! :-),2011
112272822767849472,2011-09-09 21:15:01+00:00,Today's #recipe of the day would make a great dinner one night this weekend! Low-fat Turkey Lasagna: http://bit.ly/qwazDs,goodhealth,Today's #recipe of the day would make a great dinner one night this weekend! Low-fat Turkey Lasagna: ,2011
112268009275535360,2011-09-09 20:55:53+00:00,@MVNUSID @EMags55 It's true ;-) Have a healthy weekend!,goodhealth,@MVNUSID @EMags55 It's true ;-) Have a healthy weekend!,2011
112250174163795968,2011-09-09 19:45:01+00:00,Need an afternoon pick-me-up? Try one of these 8 energy boosters under 80 calories: http://bit.ly/nhkBxt,goodhealth,Need an afternoon pick-me-up? Try one of these 8 energy boosters under 80 calories: ,2011
112231339629084672,2011-09-09 18:30:11+00:00,"What we're reading: Marijuana Smokers Less Obese, You Need A Fitness Break at Work, Giant Rats Sniff Out Tuberculosis: http://bit.ly/r5a4hm",goodhealth,"What we're reading: Marijuana Smokers Less Obese, You Need A Fitness Break at Work, Giant Rats Sniff Out Tuberculosis: ",2011
112222362220503040,2011-09-09 17:54:30+00:00,"Marijuana Smokers Less Obese, Why You Need A Fitness Break at Work, and Giant Rats Sniff Out Tuberculosis http://wp.me/piR1W-cLK",goodhealth,"Marijuana Smokers Less Obese, Why You Need A Fitness Break at Work, and Giant Rats Sniff Out Tuberculosis ",2011
112212429303316480,2011-09-09 17:15:02+00:00,#QuickPick: How long do you workout? Vote here: http://bit.ly/cROFSy,goodhealth,#QuickPick: How long do you workout? Vote here: ,2011
112193649844031489,2011-09-09 16:00:25+00:00,RT @fgfitness: 25 simple ways to take more steps in your day: http://bit.ly/rj6qOh Which ones will you try today?,goodhealth,RT @fgfitness: 25 simple ways to take more steps in your day: ,2011
112174675647401984,2011-09-09 14:45:01+00:00,"Long runs, sleeping in, time to cook healthy meals...You? RT @foxnewshealth: How do you make the most of your weekends? http://fxn.ws/oWXBjx",goodhealth,"Long runs, sleeping in, time to cook healthy meals...You? RT @foxnewshealth: How do you make the most of your weekends? ",2011
112155977347907584,2011-09-09 13:30:43+00:00,"Stress, Dust of 9/11 Linked to Acid Reflux: http://bit.ly/pe4orq",goodhealth,"Stress, Dust of 9/11 Linked to Acid Reflux: ",2011
111925530936356864,2011-09-08 22:15:00+00:00,"...and in other drinking news, boxed wine is getting better and – dare we say – classier! 3 kinds to try: http://bit.ly/nQqGGO",goodhealth,"...and in other drinking news, boxed wine is getting better and – dare we say – classier! 3 kinds to try: ",2011
111906670552162304,2011-09-08 21:00:04+00:00,Ladies! A drink a day may help you stay healthy as you age: http://bit.ly/p2dnTh Cheers to that!,goodhealth,Ladies! A drink a day may help you stay healthy as you age: ,2011
111887786184941568,2011-09-08 19:45:01+00:00,How can you get an elderly loved one mental health help when they don't want it? http://bit.ly/o5YiO3,goodhealth,How can you get an elderly loved one mental health help when they don't want it? ,2011
111868928413810688,2011-09-08 18:30:05+00:00,On this week's menu from @EatLiveRun: Turn Honey Barbecue Roast Chicken leftovers into Sonoma Chicken Salad and more: http://bit.ly/qczv40,goodhealth,On this week's menu from @EatLiveRun: Turn Honey Barbecue Roast Chicken leftovers into Sonoma Chicken Salad and more: ,2011
111850038916947968,2011-09-08 17:15:02+00:00,"We asked @catcora ""What can you make with brown rice?"" Her #recipe of the day- Prosciutto, Pear, and Blue Cheese Sushi: http://bit.ly/pl1oVe",goodhealth,"We asked @catcora ""What can you make with brown rice?"" Her #recipe of the day- Prosciutto, Pear, and Blue Cheese Sushi: ",2011
111831160505647105,2011-09-08 16:00:01+00:00,Dieters in @WeightWatchers Study Drop Up to 15 Pounds in a Year: http://bit.ly/q5KkE7,goodhealth,Dieters in @WeightWatchers Study Drop Up to 15 Pounds in a Year: ,2011
111812287500779520,2011-09-08 14:45:01+00:00,Did your state make the list? RT @HealthyLiving: The states with the most and least health club attendance http://huff.to/qUrdRI,goodhealth,Did your state make the list? RT @HealthyLiving: The states with the most and least health club attendance ,2011
111793717064630273,2011-09-08 13:31:13+00:00,Study Highlights 5 Keys to #Diabetes Prevention: http://bit.ly/nOJLLB,goodhealth,Study Highlights 5 Keys to #Diabetes Prevention: ,2011
111548797657690112,2011-09-07 21:18:00+00:00,@zoricarakonjac You're welcome! Thanks for being a fan! :),goodhealth,@zoricarakonjac You're welcome! Thanks for being a fan! :),2011
111548051503579136,2011-09-07 21:15:02+00:00,What's for dinner tonight? Lighten up your takeout favorites with these easy recipes from @AllYou: http://bit.ly/q7Ajrt,goodhealth,What's for dinner tonight? Lighten up your takeout favorites with these easy recipes from @AllYou: ,2011
111527917338632192,2011-09-07 19:55:02+00:00,Preparing homemade bread may seem like a huge undertaking but these 6 simple and wholesome recipes are 100% worthwhile: http://bit.ly/daOfH6,goodhealth,Preparing homemade bread may seem like a huge undertaking but these 6 simple and wholesome recipes are 100% worthwhile: ,2011
111506520595906560,2011-09-07 18:30:00+00:00,"In the mood for a creamy snack? Try our #recipe of the day, BLT Eggs: http://bit.ly/n2T1Oz They're only 109 calories and packed with flavor!",goodhealth,"In the mood for a creamy snack? Try our #recipe of the day, BLT Eggs: ",2011
111487646357929984,2011-09-07 17:15:00+00:00,RT @feelgreatweight: Lost the Weight? 8 Tips to Help You Keep It Off: http://bit.ly/oHB9zG,goodhealth,RT @feelgreatweight: Lost the Weight? 8 Tips to Help You Keep It Off: ,2011
111468524442095616,2011-09-07 15:59:01+00:00,Is overweight the new normal? One RD shares her thoughts: http://bit.ly/pX1XQc,goodhealth,Is overweight the new normal? One RD shares her thoughts: ,2011
111449900402745344,2011-09-07 14:45:01+00:00,RT @glamourdotcom: Need a little get-fit motivation? Check out these tips from weight-loss blogger @One_Twenty_Five http://glmr.me/psCNuq,goodhealth,RT @glamourdotcom: Need a little get-fit motivation? Check out these tips from weight-loss blogger @One_Twenty_Five ,2011
111434721313038337,2011-09-07 13:44:42+00:00,"RT @911day: Join the 9/11 Tribute Movement, and post your tribute at http://911day.org #Iwill",goodhealth,"RT @911day: Join the 9/11 Tribute Movement, and post your tribute at ",2011
111431013485379585,2011-09-07 13:29:58+00:00,Fend off the Freshman 15 with healthy habits from day 1. Here's how: http://bit.ly/p61XLs,goodhealth,Fend off the Freshman 15 with healthy habits from day 1. Here's how: ,2011
111185665089220609,2011-09-06 21:15:02+00:00,"A drink a day may keep RA away, and 14 other surprising facts about joint pain: http://bit.ly/rijA1m",goodhealth,"A drink a day may keep RA away, and 14 other surprising facts about joint pain: ",2011
111163010185297920,2011-09-06 19:45:01+00:00,"RT @fitsugar: Eat an ice cream cone, then burn it off! Here's how: http://bit.ly/nJJVL0",goodhealth,"RT @fitsugar: Eat an ice cream cone, then burn it off! Here's how: ",2011
111144161897484289,2011-09-06 18:30:07+00:00,#QuickPick: When have you struggled with weight gain? Vote here: http://bit.ly/cROFSO,goodhealth,#QuickPick: When have you struggled with weight gain? Vote here: ,2011
111125258899173377,2011-09-06 17:15:00+00:00,RT @Cooking_Light: Say farewell to summer--but not to its beloved berries. Learn How to Freeze Fresh Berries: http://ow.ly/6lfm2,goodhealth,RT @Cooking_Light: Say farewell to summer--but not to its beloved berries. Learn How to Freeze Fresh Berries: ,2011
111106443586965504,2011-09-06 16:00:15+00:00,"Finally, a shape-up toy you’ve not only heard of, but already own. It’s the tennis ball! Get a total-body workout here: http://bit.ly/ookuxD",goodhealth,"Finally, a shape-up toy you’ve not only heard of, but already own. It’s the tennis ball! Get a total-body workout here: ",2011
111070793231896576,2011-09-06 13:38:35+00:00,"@nicolefallen Looks like the chocolate tart came out great, bet it was a big hit! Thanks for sharing your pic! :)",goodhealth,"@nicolefallen Looks like the chocolate tart came out great, bet it was a big hit! Thanks for sharing your pic! :)",2011
111070676026269696,2011-09-06 13:38:07+00:00,An estimated 12 million Americans may have this lung disease without knowing it: http://bit.ly/na0Iu2,goodhealth,An estimated 12 million Americans may have this lung disease without knowing it: ,2011
109739883421114368,2011-09-02 21:30:01+00:00,What are your healthy plans for the long weekend? Anyone hosting a cookout? Our picks for the best and worst hot dogs: http://bit.ly/pQmWZY,goodhealth,What are your healthy plans for the long weekend? Anyone hosting a cookout? Our picks for the best and worst hot dogs: ,2011
109717238084403201,2011-09-02 20:00:02+00:00,#QuickPick: Which fall beauty trend will you try? Vote here: http://bit.ly/cROFSO,goodhealth,#QuickPick: Which fall beauty trend will you try? Vote here: ,2011
109698364081315841,2011-09-02 18:45:02+00:00,Time for an afternoon snack? We tried the new Greek Yogurt Veggie Dips from @Sabra: http://bit.ly/raIApc #FoodieFriday,goodhealth,Time for an afternoon snack? We tried the new Greek Yogurt Veggie Dips from @Sabra: ,2011
109683774488461312,2011-09-02 17:47:04+00:00,"What we're reading: Half of U.S. Will Be Obese by 2030, Foods Every Dieter Needs, Man Gets Shears Stuck in Eye Socket: http://bit.ly/n51zv1",goodhealth,"What we're reading: Half of U.S. Will Be Obese by 2030, Foods Every Dieter Needs, Man Gets Shears Stuck in Eye Socket: ",2011
108569919678980097,2011-08-30 16:01:00+00:00,"Got a hair dilemma? From summer frizz to winter dullness, beauty expert @justbobbibrown can help with it all! http://bit.ly/r6yg93",goodhealth,"Got a hair dilemma? From summer frizz to winter dullness, beauty expert @justbobbibrown can help with it all! ",2011
108550794344796161,2011-08-30 14:45:00+00:00,RT @Cooking_Light: Bored with your chicken recipe repertoire? Try one of these 24 Healthy Chicken Breast Recipes: http://ow.ly/6fpFR,goodhealth,RT @Cooking_Light: Bored with your chicken recipe repertoire? Try one of these 24 Healthy Chicken Breast Recipes: ,2011
108532815813033984,2011-08-30 13:33:34+00:00,"Are too many people taking #heartburn drugs? In 2009, they represented more than 110 million prescriptions. More here: http://bit.ly/q6ocYT",goodhealth,"Are too many people taking #heartburn drugs? In 2009, they represented more than 110 million prescriptions. More here: ",2011
108301651315671041,2011-08-29 22:15:00+00:00,"#YesYouCan! These women show that with strength, imagination, and more than a little chutzpah, anything is possible: http://bit.ly/pJAzTI",goodhealth,"#YesYouCan! These women show that with strength, imagination, and more than a little chutzpah, anything is possible: ",2011
108282834812289025,2011-08-29 21:00:14+00:00,RT @My_Recipes: Plan a week of easy meals with our superfast grocery list. Share your meal-planning strategies. http://ow.ly/6dO5e,goodhealth,RT @My_Recipes: Plan a week of easy meals with our superfast grocery list. Share your meal-planning strategies. ,2011
108245030438838272,2011-08-29 18:30:01+00:00,#QuickPick: What's your favorite way to relax while you're on vacation? Vote here: http://bit.ly/cROFSO,goodhealth,#QuickPick: What's your favorite way to relax while you're on vacation? Vote here: ,2011
